transaction_id,invoice_id,customer_id,customer_name,store_id,erp_transaction_date,erp_amount,gateway_transaction_id,gateway,payment_transaction_date,payment_amount,payment_difference,bank_transaction_date,bank_amount,bank_difference,bank_status,date_difference_days,entity_match_score,entity_match_confidence,reconciliation_status,amount_z_score,amount_z_anomaly,amount_iqr_anomaly,isolation_forest_anomaly,isolation_forest_score,anomaly_methods_triggered,potential_anomaly,anomaly_status,known_exception,investigation_priority
TX0000925,INV0000925,CUST000902,Rohan Kapoor,STORE118,2026-08-31 00:00:00,32500.47,PG36516260,Gateway_A,2026-08-31 00:00:00,32500.47,0.0,2026-09-01 00:00:00,32500.47,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.6747471803214867,False,False,False,0.12171890326876705,0,False,NORMAL_RANGE,False,NORMAL
TX0000926,INV0000926,CUST007040,Meera Sharma,STORE086,2026-08-17 00:00:00,75871.77,PG95965574,Gateway_B,2026-08-17 00:00:00,75871.77,0.0,2026-08-18 00:00:00,75871.77,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.731427043447647,False,False,False,0.11837425275941904,0,False,NORMAL_RANGE,False,NORMAL
TX0000927,INV0000927,CUST003510,Pooja Rao,STORE066,2026-08-30 00:00:00,22391.39,PG27093538,Gateway_C,2026-08-30 00:00:00,22391.39,0.0,2026-08-30 00:00:00,22391.39,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.0025014261481067,False,False,False,0.1106112069187219,0,False,NORMAL_RANGE,False,NORMAL
TX0000928,INV0000928,CUST007244,Karan Gupta,STORE064,2026-08-23 00:00:00,95304.43,PG57174898,Gateway_A,2026-08-25 00:00:00,95304.43,0.0,2026-08-24 00:00:00,95304.43,0.0,SETTLED,2.0,100.0,HIGH_CONFIDENCE,DATE_MISMATCH,1.3614682363855917,False,False,True,-0.029891691088897665,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0000929,INV0000929,CUST006903,Rohan Patel,STORE133,2026-08-03 00:00:00,36793.67,PG64235025,Gateway_B,2026-08-03 00:00:00,36793.67,0.0,2026-08-04 00:00:00,36793.67,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.5355540462100895,False,False,False,0.11826902544389528,0,False,NORMAL_RANGE,False,NORMAL
TX0000930,INV0000930,CUST003360,Amit Sharma,STORE171,2026-08-05 00:00:00,15677.41,PG91938131,Gateway_A,2026-08-05 00:00:00,15677.41,0.0,2026-08-05 00:00:00,15677.41,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.2201805276484416,False,False,False,0.10390460523328549,0,False,NORMAL_RANGE,False,NORMAL
TX0000931,INV0000931,CUST008737,Aditya Das,STORE028,2026-08-06 00:00:00,56640.14,PG87264913,Gateway_B,2026-08-06 00:00:00,56640.14,0.0,2026-08-07 00:00:00,56640.14,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.1079035985182769,False,False,False,0.12243180420956962,0,False,NORMAL_RANGE,False,NORMAL
TX0000932,INV0000932,CUST005295,Sneha Das,STORE092,2026-08-15 00:00:00,15474.78,PG32049217,Gateway_B,2026-08-15 00:00:00,15474.78,0.0,2026-08-16 00:00:00,15474.78,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.2267501504857177,False,False,False,0.10395753708262295,0,False,NORMAL_RANGE,False,NORMAL
TX0000933,INV0000933,CUST000897,Karan Kapoor,STORE195,2026-08-25 00:00:00,96945.61,PG15357861,Gateway_A,2026-08-25 00:00:00,96945.61,0.0,2026-08-25 00:00:00,96945.61,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.4146781934900694,False,False,False,0.0887865944051876,0,False,NORMAL_RANGE,False,NORMAL
TX0000934,INV0000934,CUST000991,Vikram Reddy,STORE226,2026-08-06 00:00:00,74513.64,PG55210639,Gateway_B,2026-08-06 00:00:00,74513.64,0.0,2026-08-06 00:00:00,74513.64,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.6873940677580186,False,False,False,0.1153278909017722,0,False,NORMAL_RANGE,False,NORMAL
TX0000935,INV0000935,CUST004535,Nikhil Iyer,STORE053,2026-08-20 00:00:00,65210.71,PG48087641,Gateway_C,2026-08-20 00:00:00,65210.71,0.0,2026-08-20 00:00:00,65210.71,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.385776630154613,False,False,False,0.1258089344341124,0,False,NORMAL_RANGE,False,NORMAL
TX0000936,INV0000936,CUST000678,Vikram Patel,STORE245,2026-08-07 00:00:00,97621.09,PG20515333,Gateway_A,2026-08-07 00:00:00,97621.09,0.0,2026-08-08 00:00:00,97621.09,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.4365784492968257,False,False,False,0.08127912654870112,0,False,NORMAL_RANGE,False,NORMAL
TX0000937,INV0000937,CUST007620,Vikram Kapoor,STORE244,2026-08-13 00:00:00,54831.67,PG56980559,Gateway_A,2026-08-13 00:00:00,54831.67,0.0,2026-08-14 00:00:00,54831.67,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.049269803855452245,False,False,False,0.12157083171089117,0,False,NORMAL_RANGE,False,NORMAL
TX0000938,INV0000938,CUST006357,Neha Patel,STORE151,2026-08-20 00:00:00,77858.67,PG66477230,Gateway_A,2026-08-20 00:00:00,77858.67,0.0,2026-08-22 00:00:00,77858.67,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.7958458541636478,False,False,False,0.11676666148736337,0,False,NORMAL_RANGE,False,NORMAL
TX0000939,INV0000939,CUST009423,Kavya Rao,STORE028,2026-08-04 00:00:00,6182.06,PG78960508,Gateway_A,2026-08-04 00:00:00,6182.06,0.0,2026-08-04 00:00:00,6182.06,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.5280365618384764,False,False,False,0.07064356422550272,0,False,NORMAL_RANGE,False,NORMAL
TX0000940,INV0000940,CUST005856,Karan Reddy,STORE207,2026-08-06 00:00:00,76113.59,PG11949285,Gateway_C,2026-08-06 00:00:00,76113.59,0.0,2026-08-07 00:00:00,76113.59,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.7392672753704126,False,False,False,0.11846710692457002,0,False,NORMAL_RANGE,False,NORMAL
TX0000941,INV0000941,CUST002877,Kavya Mehta,STORE039,2026-08-21 00:00:00,59083.46,PG44321907,Gateway_B,2026-08-21 00:00:00,59083.46,0.0,2026-08-22 00:00:00,59083.46,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.1871203525565372,False,False,False,0.12269551964876457,0,False,NORMAL_RANGE,False,NORMAL
TX0000942,INV0000942,CUST009964,Pooja Patel,STORE083,2026-08-26 00:00:00,25226.76,PG55144276,Gateway_C,2026-08-26 00:00:00,25226.76,0.0,2026-08-26 00:00:00,25226.76,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.9105737179897556,False,False,False,0.11359775240190056,0,False,NORMAL_RANGE,False,NORMAL
TX0000943,INV0000943,CUST008226,Meera Kumar,STORE065,2026-08-09 00:00:00,8666.1,PG68018682,Gateway_A,2026-08-09 00:00:00,8666.1,0.0,2026-08-09 00:00:00,8666.1,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.4474995934097807,False,False,False,0.07904544539300246,0,False,NORMAL_RANGE,False,NORMAL
TX0000944,INV0000944,CUST001962,Priya Mishra,STORE153,2026-08-24 00:00:00,2270.0,PG39928756,Gateway_B,2026-08-24 00:00:00,2270.0,0.0,2026-08-25 00:00:00,2270.0,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.6548724633179863,False,False,False,0.036067656871583365,0,False,NORMAL_RANGE,False,NORMAL
TX0000945,INV0000945,CUST004879,Nikhil Singh,STORE045,2026-08-17 00:00:00,28469.28,PG31694785,Gateway_B,2026-08-17 00:00:00,28469.28,0.0,2026-08-19 00:00:00,28469.28,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.8054454870154502,False,False,False,0.11349158222250083,0,False,NORMAL_RANGE,False,NORMAL
TX0000946,INV0000946,CUST005590,Amit Kumar,STORE036,2026-08-17 00:00:00,39298.57,PG90218770,Gateway_B,2026-08-17 00:00:00,39298.57,0.0,2026-08-17 00:00:00,39298.57,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.4543407597022075,False,False,False,0.11877127601035292,0,False,NORMAL_RANGE,False,NORMAL
TX0000947,INV0000947,CUST000153,Meera Joshi,STORE128,2026-08-30 00:00:00,36500.87,PG53975739,Gateway_C,2026-08-30 00:00:00,36500.87,0.0,2026-09-01 00:00:00,36500.87,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.5450471398623341,False,False,False,0.11775212789010991,0,False,NORMAL_RANGE,False,NORMAL
TX0000948,INV0000948,CUST008901,Karan Reddy,STORE128,2026-08-01 00:00:00,95968.27,PG62423738,Gateway_B,2026-08-01 00:00:00,95968.27,0.0,2026-08-01 00:00:00,95968.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.3829911028135502,False,False,False,0.08956716560751049,0,False,NORMAL_RANGE,False,NORMAL
TX0000949,INV0000949,CUST007934,Nikhil Gupta,STORE090,2026-08-10 00:00:00,3838.33,PG99461821,Gateway_C,2026-08-10 00:00:00,3838.33,0.0,2026-08-10 00:00:00,3838.33,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.6040244320077917,False,False,False,0.056564952571939886,0,False,NORMAL_RANGE,False,NORMAL
TX0000950,INV0000950,CUST007871,Rohan Joshi,STORE125,2026-08-26 00:00:00,89547.54,PG95229278,Gateway_B,2026-08-26 00:00:00,89547.54,0.0,2026-08-26 00:00:00,89547.54,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.1748196847610315,False,False,False,0.10378286424075289,0,False,NORMAL_RANGE,False,NORMAL
TX0000951,INV0000951,CUST003554,Rohan Verma,STORE149,2026-08-12 00:00:00,42537.47,PG14985144,Gateway_A,2026-08-12 00:00:00,42537.47,0.0,2026-08-12 00:00:00,42537.47,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.3493298955278376,False,False,False,0.11822229681989599,0,False,NORMAL_RANGE,False,NORMAL
TX0000952,INV0000952,CUST007093,Amit Kumar,STORE112,2026-08-17 00:00:00,44448.83,PG85104521,Gateway_B,2026-08-17 00:00:00,44448.83,0.0,2026-08-18 00:00:00,44448.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.2873602251618727,False,False,False,0.11877358256693837,0,False,NORMAL_RANGE,False,NORMAL
TX0000953,INV0000953,CUST008531,Rohan Patel,STORE168,2026-08-27 00:00:00,14865.73,PG32563056,Gateway_C,2026-08-27 00:00:00,14865.73,0.0,2026-08-27 00:00:00,14865.73,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.2464966282483532,False,False,False,0.10229382086549743,0,False,NORMAL_RANGE,False,NORMAL
TX0000954,INV0000954,CUST009031,Amit Gupta,STORE133,2026-08-20 00:00:00,37727.12,PG17613008,Gateway_B,2026-08-20 00:00:00,37727.12,0.0,2026-08-22 00:00:00,37727.12,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.5052899469283686,False,False,False,0.11721301073974705,0,False,NORMAL_RANGE,False,NORMAL
TX0000955,INV0000955,CUST009488,Vikram Kumar,STORE212,2026-08-06 00:00:00,21213.2,PG29862557,Gateway_B,2026-08-06 00:00:00,21213.2,0.0,2026-08-08 00:00:00,21213.2,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.0407004289149722,False,False,False,0.11126814835366006,0,False,NORMAL_RANGE,False,NORMAL
TX0000956,INV0000956,CUST001499,Amit Joshi,STORE011,2026-08-18 00:00:00,101404.77,PG72070605,Gateway_B,2026-08-18 00:00:00,101404.77,0.0,2026-08-20 00:00:00,101404.77,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.5592520442084563,False,False,False,0.058345630077918764,0,False,NORMAL_RANGE,False,NORMAL
TX0000957,INV0000957,CUST009032,Arjun Singh,STORE206,2026-08-09 00:00:00,9029.63,PG40268604,Gateway_B,2026-08-09 00:00:00,9029.63,0.0,2026-08-09 00:00:00,9029.63,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.4357133081112818,False,False,False,0.08110457549200795,0,False,NORMAL_RANGE,False,NORMAL
TX0000958,INV0000958,CUST008035,Arjun Gupta,STORE127,2026-08-25 00:00:00,2775.26,PG42363417,Gateway_B,2026-08-25 00:00:00,2775.26,0.0,2026-08-27 00:00:00,2775.26,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.6384910408496354,False,False,False,0.04433835246808149,0,False,NORMAL_RANGE,False,NORMAL
TX0000959,INV0000959,CUST009725,Vikram Mehta,STORE080,2026-08-27 00:00:00,62100.95,PG90590275,Gateway_B,2026-08-27 00:00:00,62100.95,0.0,2026-08-27 00:00:00,62100.95,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.2849527130917557,False,False,False,0.12660197331169604,0,False,NORMAL_RANGE,False,NORMAL
TX0000960,INV0000960,CUST007546,Kavya Kumar,STORE047,2026-08-24 00:00:00,61390.47,PG74127567,Gateway_C,2026-08-24 00:00:00,61390.47,0.0,2026-08-26 00:00:00,61390.47,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.2619176954071696,False,False,False,0.1251074898331313,0,False,NORMAL_RANGE,False,NORMAL
TX0000961,INV0000961,CUST003708,Priya Sharma,STORE143,2026-08-11 00:00:00,56687.82,PG65632166,Gateway_B,2026-08-11 00:00:00,56687.82,0.0,2026-08-12 00:00:00,56687.82,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.10944946841356047,False,False,False,0.12248961349578302,0,False,NORMAL_RANGE,False,NORMAL
TX0000962,INV0000962,CUST009010,Arjun Das,STORE230,2026-08-11 00:00:00,43696.32,PG69939504,Gateway_B,2026-08-11 00:00:00,43696.32,0.0,2026-08-11 00:00:00,43696.32,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.3117579297528929,False,False,False,0.11796053978303433,0,False,NORMAL_RANGE,False,NORMAL
TX0000963,INV0000963,CUST002244,Arjun Kapoor,STORE238,2026-08-06 00:00:00,91389.04,PG33650440,Gateway_A,2026-08-06 00:00:00,91389.04,0.0,2026-08-08 00:00:00,91389.04,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.234524370418848,False,False,False,0.10018730706312101,0,False,NORMAL_RANGE,False,NORMAL
TX0000964,INV0000964,CUST009128,Neha Rao,STORE145,2026-08-26 00:00:00,92622.81,PG34136331,Gateway_B,2026-08-26 00:00:00,92622.81,0.0,2026-08-28 00:00:00,92622.81,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2745253750477075,False,False,False,0.10375267422389073,0,False,NORMAL_RANGE,False,NORMAL
TX0000965,INV0000965,CUST003025,Neha Kapoor,STORE195,2026-08-12 00:00:00,89411.14,PG13862984,Gateway_A,2026-08-12 00:00:00,89411.14,0.0,2026-08-13 00:00:00,89411.14,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.1703973556142893,False,False,False,0.10497384689568862,0,False,NORMAL_RANGE,False,NORMAL
TX0000966,INV0000966,CUST003232,Neha Kumar,STORE083,2026-08-26 00:00:00,2140.75,PG29964363,Gateway_A,2026-08-26 00:00:00,2140.75,0.0,2026-08-28 00:00:00,2140.75,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.6590629768239722,False,False,False,0.03412182731338065,0,False,NORMAL_RANGE,False,NORMAL
TX0000967,INV0000967,CUST007593,Neha Joshi,STORE132,2026-08-08 00:00:00,78226.83,PG73506264,Gateway_C,2026-08-08 00:00:00,78226.83,0.0,2026-08-10 00:00:00,78226.83,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.8077822522476998,False,False,False,0.11707403029701374,0,False,NORMAL_RANGE,False,NORMAL
TX0000968,INV0000968,CUST006590,Rohan Das,STORE038,2026-08-13 00:00:00,28783.19,PG46289000,Gateway_B,2026-08-13 00:00:00,28783.19,0.0,2026-08-15 00:00:00,28783.19,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.7952679698420344,False,False,False,0.11294443011746025,0,False,NORMAL_RANGE,False,NORMAL
TX0000969,INV0000969,CUST007967,Ananya Kapoor,STORE013,2026-08-20 00:00:00,35412.25,PG54851739,Gateway_A,2026-08-20 00:00:00,35412.25,0.0,2026-08-21 00:00:00,35412.25,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.5803421248749936,False,False,False,0.12065328606496034,0,False,NORMAL_RANGE,False,NORMAL
TX0000970,INV0000970,CUST007236,Neha Patel,STORE173,2026-08-18 00:00:00,84539.36,PG53738227,Gateway_A,2026-08-18 00:00:00,84539.36,0.0,2026-08-18 00:00:00,84539.36,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.0124456350093272,False,False,False,0.11156485120747739,0,False,NORMAL_RANGE,False,NORMAL
TX0000971,INV0000971,CUST007474,Neha Rao,STORE066,2026-08-06 00:00:00,19742.49,PG56083934,Gateway_C,2026-08-06 00:00:00,19742.49,0.0,2026-08-06 00:00:00,19742.49,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.0883834472390597,False,False,False,0.10826701907338143,0,False,NORMAL_RANGE,False,NORMAL
TX0000972,INV0000972,CUST003444,Arjun Mehta,STORE064,2026-08-20 00:00:00,73497.94,PG61509814,Gateway_A,2026-08-20 00:00:00,73497.94,0.0,2026-08-21 00:00:00,73497.94,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.6544632780633979,False,False,False,0.11658142214736222,0,False,NORMAL_RANGE,False,NORMAL
TX0000973,INV0000973,CUST001609,Nikhil Kapoor,STORE248,2026-08-21 00:00:00,92850.92,PG56446710,Gateway_C,2026-08-21 00:00:00,92850.92,0.0,2026-08-22 00:00:00,92850.92,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2819211045320433,False,False,False,0.10372198278381406,0,False,NORMAL_RANGE,False,NORMAL
TX0000974,INV0000974,CUST005056,Rahul Patel,STORE211,2026-08-06 00:00:00,51732.94,PG92342920,Gateway_C,2026-08-06 00:00:00,51732.94,0.0,2026-08-07 00:00:00,51732.94,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.051196501107048806,False,False,False,0.11926235508911448,0,False,NORMAL_RANGE,False,NORMAL
TX0000975,INV0000975,CUST003734,Meera Joshi,STORE034,2026-08-21 00:00:00,32762.2,PG76075980,Gateway_A,2026-08-21 00:00:00,32762.2,0.0,2026-08-21 00:00:00,32762.2,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.6662614309990755,False,False,False,0.12218171925403448,0,False,NORMAL_RANGE,False,NORMAL
TX0000976,INV0000976,CUST004633,Karan Patel,STORE138,2026-08-04 00:00:00,15804.05,PG73472524,Gateway_A,2026-08-04 00:00:00,15804.05,0.0,2026-08-06 00:00:00,15804.05,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.2160746349567741,False,False,False,0.10312447868104191,0,False,NORMAL_RANGE,False,NORMAL
TX0000977,INV0000977,CUST000219,Neha Mishra,STORE004,2026-08-28 00:00:00,98256.57,PG38591956,Gateway_C,2026-08-28 00:00:00,98256.57,0.0,2026-08-28 00:00:00,98256.57,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.4571818343860627,False,False,False,0.07575343136063661,0,False,NORMAL_RANGE,False,NORMAL
TX0000978,INV0000978,CUST007136,Meera Sharma,STORE008,2026-08-27 00:00:00,49915.96,PG20017669,Gateway_C,2026-08-27 00:00:00,49915.96,0.0,2026-08-29 00:00:00,49915.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.11010620501502585,False,False,False,0.11827522378071453,0,False,NORMAL_RANGE,False,NORMAL
TX0000979,INV0000979,CUST003848,Amit Mishra,STORE127,2026-08-29 00:00:00,74684.71,PG45548967,Gateway_C,2026-08-29 00:00:00,74684.71,0.0,2026-08-29 00:00:00,74684.71,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.6929404595991715,False,False,False,0.11557665333008843,0,False,NORMAL_RANGE,False,NORMAL
TX0000980,INV0000980,CUST000647,Sneha Rao,STORE182,2026-08-09 00:00:00,106589.51,PG60677595,Gateway_A,2026-08-09 00:00:00,106589.51,0.0,2026-08-09 00:00:00,106589.51,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.7273504813072929,False,False,False,0.014082824949932349,0,False,NORMAL_RANGE,False,NORMAL
TX0000981,INV0000981,CUST009131,Neha Sharma,STORE181,2026-08-06 00:00:00,40419.37,PG75958424,Gateway_B,2026-08-06 00:00:00,40419.37,0.0,2026-08-06 00:00:00,40419.37,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.41800244219730337,False,False,False,0.11745948173014237,0,False,NORMAL_RANGE,False,NORMAL
TX0000982,INV0000982,CUST007831,Meera Patel,STORE104,2026-08-16 00:00:00,29945.33,PG67181200,Gateway_B,2026-08-16 00:00:00,29945.33,0.0,2026-08-17 00:00:00,29945.33,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.7575893364505736,False,False,False,0.1146217301244169,0,False,NORMAL_RANGE,False,NORMAL
TX0000983,INV0000983,CUST000069,Amit Joshi,STORE207,2026-08-06 00:00:00,98776.06,PG37383991,Gateway_C,2026-08-06 00:00:00,98776.06,0.0,2026-08-08 00:00:00,98776.06,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.474024618612171,False,False,False,0.07209854311737157,0,False,NORMAL_RANGE,False,NORMAL
TX0000984,INV0000984,CUST009922,Priya Gupta,STORE088,2026-08-01 00:00:00,19565.22,PG38610757,Gateway_A,2026-08-01 00:00:00,19565.22,0.0,2026-08-02 00:00:00,19565.22,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.0941308540414278,False,False,False,0.10960465039903844,0,False,NORMAL_RANGE,False,NORMAL
TX0000985,INV0000985,CUST009422,Ananya Iyer,STORE177,2026-08-27 00:00:00,22939.67,PG27415568,Gateway_C,2026-08-27 00:00:00,22939.67,0.0,2026-08-27 00:00:00,22939.67,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.9847252192230631,False,False,False,0.11330447350075912,0,False,NORMAL_RANGE,False,NORMAL
TX0000986,INV0000986,CUST007738,Nikhil Reddy,STORE027,2026-08-29 00:00:00,83130.27,PG93321935,Gateway_B,2026-08-29 00:00:00,83130.27,0.0,2026-08-30 00:00:00,83130.27,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.9667604460255789,False,False,False,0.11244812432869783,0,False,NORMAL_RANGE,False,NORMAL
TX0000987,INV0000987,CUST009401,Priya Sharma,STORE231,2026-08-17 00:00:00,81956.64,PG18259717,Gateway_C,2026-08-17 00:00:00,81956.64,0.0,2026-08-18 00:00:00,81956.64,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.9287092865205104,False,False,False,0.11507348765116299,0,False,NORMAL_RANGE,False,NORMAL
TX0000988,INV0000988,CUST003167,Rahul Mehta,STORE220,2026-08-09 00:00:00,80283.26,PG62044672,Gateway_C,2026-08-11 00:00:00,80283.26,0.0,2026-08-10 00:00:00,80283.26,0.0,SETTLED,2.0,100.0,HIGH_CONFIDENCE,DATE_MISMATCH,0.8744553484884293,False,False,True,-0.008925161806688453,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0000989,INV0000989,CUST002305,Arjun Gupta,STORE104,2026-08-27 00:00:00,33756.2,PG60376637,Gateway_B,2026-08-27 00:00:00,21162.6,12593.6,2026-08-29 00:00:00,33756.2,-12593.6,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,PARTIAL_PAYMENT,-0.6340341936687093,False,False,True,-0.13947190601762827,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0000990,INV0000990,CUST006059,Meera Reddy,STORE112,2026-08-26 00:00:00,58403.35,PG87020860,Gateway_A,2026-08-26 00:00:00,58403.35,0.0,2026-08-27 00:00:00,58403.35,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,0.16506998396422787,False,False,False,0.12070244224001414,0,False,NORMAL_RANGE,False,NORMAL
TX0000991,INV0000991,CUST006670,Rohan Singh,STORE045,2026-08-25 00:00:00,95122.22,PG66374970,Gateway_A,2026-08-25 00:00:00,95122.22,0.0,2026-08-27 00:00:00,95122.22,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.35556066604961,False,False,False,0.09505123178119484,0,False,NORMAL_RANGE,False,NORMAL
TX0000992,INV0000992,CUST007984,Priya Iyer,STORE162,2026-08-06 00:00:00,938.62,PG69815388,Gateway_C,2026-08-06 00:00:00,938.62,0.0,2026-08-08 00:00:00,938.62,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.6980381567152731,False,False,False,0.004216199142602184,0,False,NORMAL_RANGE,False,NORMAL
TX0000993,INV0000993,CUST007660,Priya Joshi,STORE105,2026-08-30 00:00:00,45995.28,PG10210507,Gateway_A,2026-08-31 00:00:00,45995.28,0.0,2026-08-30 00:00:00,45995.28,0.0,SETTLED,1.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.2372215821341615,False,False,False,0.030095305011736462,0,False,NORMAL_RANGE,False,NORMAL
TX0000994,INV0000994,CUST004017,Kavya Gupta,STORE025,2026-08-09 00:00:00,18033.96,PG99040606,Gateway_B,2026-08-09 00:00:00,18033.96,0.0,2026-08-11 00:00:00,18033.96,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-1.1437770104141611,False,False,False,0.10831268660960425,0,False,NORMAL_RANGE,False,NORMAL
TX0000995,INV0000995,CUST001818,Vikram Joshi,STORE081,2026-08-04 00:00:00,38499.15,PG24318732,Gateway_A,2026-08-04 00:00:00,38499.15,0.0,2026-08-05 00:00:00,38499.15,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,-0.4802593694271989,False,False,False,0.11744658795157936,0,False,NORMAL_RANGE,False,NORMAL
TX0000996,INV0000996,CUST009322,Karan Mishra,STORE190,2026-08-19 00:00:00,15988.02,PG85854184,Gateway_A,2026-08-19 00:00:00,19929.97,-3941.95,2026-08-20 00:00:00,15988.02,3941.95,SETTLED,0.0,80.0,MEDIUM_CONFIDENCE,OVERPAYMENT,-1.2101100023092213,False,False,True,-0.07496396512981385,1,True,POTENTIAL_ANOMALY,True,HIGH
TX0000997,INV0000997,CUST005203,Arjun Gupta,STORE232,2026-08-17 00:00:00,92235.64,PG72083272,Gateway_C,2026-08-17 00:00:00,92235.64,0.0,2026-08-18 00:00:00,92235.64,0.0,SETTLED,0.0,100.0,HIGH_CONFIDENCE,MATCHED,1.2619726391551542,False,False,False,0.10322088195030721,0,False,NORMAL_RANGE,False,NORMAL
