transaction_id,gateway_transaction_id,erp_customer_id,erp_customer_name,payment_customer_name,entity_match_score,entity_match_confidence,erp_amount,payment_amount
TX0003445,PG89922965,CUST007781,Karan Iyer,Karan Iyer,100.0,HIGH_CONFIDENCE,63537.69,63537.69
TX0003446,PG23366750,CUST001879,Amit Kapoor,Amit Kapoor,100.0,HIGH_CONFIDENCE,96746.5,96746.5
TX0003447,PG89272889,CUST000416,Meera Das,Meera Das,100.0,HIGH_CONFIDENCE,40165.49,40165.49
TX0003448,PG45465425,CUST005738,Nikhil Nair,Nikhil Nair,100.0,HIGH_CONFIDENCE,32686.22,32686.22
TX0003449,PG45807835,CUST000154,Rahul Joshi,Rahul Joshi,100.0,HIGH_CONFIDENCE,83116.32,83116.32
TX0003450,PG22537135,CUST008364,Rohan Gupta,Rohan Gupta,100.0,HIGH_CONFIDENCE,107164.03,107164.03
TX0003451,PG21375146,CUST006191,Aditya Mishra,Aditya Mishra,100.0,HIGH_CONFIDENCE,41159.63,41159.63
TX0003452,PG93721070,CUST007108,Amit Nair,Amit Nair,100.0,HIGH_CONFIDENCE,40253.48,40253.48
TX0003453,PG54098725,CUST006723,Neha Verma,Neha Verma,100.0,HIGH_CONFIDENCE,24709.38,24709.38
TX0003454,PG67720473,CUST003999,Kavya Reddy,Kavya Reddy,100.0,HIGH_CONFIDENCE,61294.89,61294.89
TX0003455,PG83139711,CUST006582,Aditya Nair,Aditya Nair,100.0,HIGH_CONFIDENCE,75620.14,75620.14
TX0003456,PG83973843,CUST003334,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,19838.57,19838.57
TX0003457,PG79337072,CUST000185,Meera Singh,Meera Singh,100.0,HIGH_CONFIDENCE,75485.67,75485.67
TX0003458,PG84200337,CUST004668,Neha Verma,Neha Verma,100.0,HIGH_CONFIDENCE,49736.22,49736.22
TX0003459,PG34371992,CUST004448,Sneha Gupta,Gupta Sneha,83.64,MEDIUM_CONFIDENCE,75372.87,75372.87
TX0003460,PG55036191,CUST006127,Ananya Mishra,Ananya Mishra,100.0,HIGH_CONFIDENCE,15021.51,15021.51
TX0003461,PG53188148,CUST008120,Sneha Sharma,Sneha Sharma,100.0,HIGH_CONFIDENCE,73596.24,73596.24
TX0003462,PG98800694,CUST004583,Priya Nair,Priya Nair,100.0,HIGH_CONFIDENCE,68343.52,68343.52
TX0003463,PG45968066,CUST000390,Nikhil Joshi,Nikhil Joshi,100.0,HIGH_CONFIDENCE,78572.68,78572.68
TX0003464,PG82786808,CUST007364,Priya Das,Priya Das,100.0,HIGH_CONFIDENCE,64929.11,64929.11
TX0003465,PG31436753,CUST003361,Pooja Das,Pooja Das,100.0,HIGH_CONFIDENCE,37154.66,37154.66
TX0003466,PG31247501,CUST004764,Ananya Joshi,Ananya Joshi,100.0,HIGH_CONFIDENCE,96709.31,96709.31
TX0003467,PG68447409,CUST009970,Rahul Joshi,Rahul Joshi,100.0,HIGH_CONFIDENCE,54269.0,54269.0
TX0003468,PG18640064,CUST009816,Vikram Mehta,Vikram Mehta,100.0,HIGH_CONFIDENCE,106750.1,106750.1
TX0003469,PG75799944,CUST003839,Priya Mehta,Priya Mehta,100.0,HIGH_CONFIDENCE,86238.61,86238.61
TX0003470,PG51185557,CUST002426,Pooja Iyer,Pooja Iyer,100.0,HIGH_CONFIDENCE,7963.29,7963.29
TX0003471,PG38644319,CUST008985,Sneha Nair,Sneha Nair,100.0,HIGH_CONFIDENCE,6872.76,6872.76
TX0003472,PG59058091,CUST001400,Sneha Kapoor,Sneha Kapoor,100.0,HIGH_CONFIDENCE,25847.57,25847.57
TX0003473,PG14369136,CUST000963,Neha Kumar,Neha Kumar,100.0,HIGH_CONFIDENCE,39373.19,39373.19
TX0003474,PG58351049,CUST002150,Ananya Nair,Ananya Nair,100.0,HIGH_CONFIDENCE,46217.57,46217.57
TX0003475,PG30398543,CUST006219,Rohan Joshi,Rohan Joshi,100.0,HIGH_CONFIDENCE,91636.29,91636.29
TX0003476,PG25731610,CUST000949,Vikram Rao,Vikram Rao,100.0,HIGH_CONFIDENCE,39741.48,39741.48
TX0003477,PG98784090,CUST000592,Neha Mehta,Neha Mehta,100.0,HIGH_CONFIDENCE,97362.36,97362.36
TX0003478,PG70099877,CUST002142,Amit Joshi,Amit Joshi,100.0,HIGH_CONFIDENCE,53738.86,53738.86
TX0003479,PG67112065,CUST006482,Pooja Gupta,Pooja Gupta,100.0,HIGH_CONFIDENCE,64669.65,64669.65
TX0003480,PG48582439,CUST006473,Rahul Joshi,Rahul Joshi,80.0,MEDIUM_CONFIDENCE,65527.78,60191.32
TX0003481,PG74620218,CUST000930,Kavya Mehta,Kavya Mehta,100.0,HIGH_CONFIDENCE,98163.03,98163.03
TX0003482,PG87572765,CUST005216,Amit Kumar,Amit Kumar,100.0,HIGH_CONFIDENCE,81810.63,81810.63
TX0003483,PG61405068,CUST000852,Kavya Kapoor,Kavya Kapoor,80.0,MEDIUM_CONFIDENCE,5107.89,4429.5
TX0003484,PG28043684,CUST002015,Karan Kapoor,Karan Kapoor,100.0,HIGH_CONFIDENCE,60827.7,60827.7
TX0003485,PG89245560,CUST005324,Meera Joshi,Meera Joshi,100.0,HIGH_CONFIDENCE,97079.84,97079.84
TX0003486,PG26832909,CUST006729,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,65599.8,65599.8
TX0003487,PG91532232,CUST009130,Nikhil Nair,Nikhil Nair,100.0,HIGH_CONFIDENCE,8838.3,8838.3
TX0003488,PG56813965,CUST002625,Meera Joshi,Meera Joshi,100.0,HIGH_CONFIDENCE,36194.39,36194.39
TX0003489,PG38339892,CUST000134,Neha Mehta,Neha Mehta,100.0,HIGH_CONFIDENCE,4345.78,4345.78
TX0003490,PG14305557,CUST007717,Neha Nair,Neha Nair,100.0,HIGH_CONFIDENCE,47307.49,47307.49
TX0003491,PG99460207,CUST002184,Priya Sharma,Priya Sharma,100.0,HIGH_CONFIDENCE,8589.02,8589.02
TX0003492,PG21956508,CUST009601,Amit Mishra,Amit Mishra,100.0,HIGH_CONFIDENCE,20576.3,20576.3
TX0003493,PG26962784,CUST005967,Meera Nair,Meera Nair,100.0,HIGH_CONFIDENCE,21272.7,21272.7
TX0003494,PG50675917,CUST002922,Ananya Kumar,Ananya Kumar,100.0,HIGH_CONFIDENCE,66582.9,66582.9
TX0003495,PG89330941,CUST008647,Ananya Gupta,Ananya Gupta,100.0,HIGH_CONFIDENCE,40919.24,40919.24
TX0003496,PG79079328,CUST009587,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,100917.29,100917.29
TX0003497,PG30189181,CUST003079,Vikram Mehta,Vikram Mehta,100.0,HIGH_CONFIDENCE,14993.87,14993.87
TX0003498,PG70083702,CUST007549,Nikhil Iyer,Nikhil Iyer,100.0,HIGH_CONFIDENCE,4754.67,4754.67
TX0003499,PG52269198,CUST002135,Priya Joshi,Priya Joshi,80.0,MEDIUM_CONFIDENCE,2165.25,1706.14
TX0003500,PG13005042,CUST002724,Ananya Patel,Ananya Patel,100.0,HIGH_CONFIDENCE,64389.09,64389.09
TX0003501,PG69968687,CUST002826,Pooja Patel,Pooja Patel,100.0,HIGH_CONFIDENCE,49932.87,49932.87
TX0003502,PG58432980,CUST004651,Amit Kapoor,Amit Kapoor,100.0,HIGH_CONFIDENCE,59822.1,59822.1
TX0003503,PG56052518,CUST000248,Meera Sharma,Meera Sharma,100.0,HIGH_CONFIDENCE,102526.12,102526.12
TX0003504,PG30260095,CUST005784,Karan Sharma,Karan Sharma,80.0,MEDIUM_CONFIDENCE,16785.99,18869.37
TX0003505,PG18914130,CUST006183,Aditya Rao,Aditya Rao,100.0,HIGH_CONFIDENCE,97282.83,97282.83
TX0003506,PG18318280,CUST003722,Kavya Nair,Kavya Nair,100.0,HIGH_CONFIDENCE,11258.4,11258.4
TX0003507,PG63673172,CUST005817,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,25786.95,25786.95
TX0003508,PG17119185,CUST002312,Neha Sharma,Neha Sharma,100.0,HIGH_CONFIDENCE,23993.94,23993.94
TX0003509,PG95492830,CUST007617,Arjun Kapoor,Arjun Kapoor,100.0,HIGH_CONFIDENCE,20893.23,20893.23
TX0003510,PG81780697,CUST001626,Arjun Joshi,Arjun Joshi,100.0,HIGH_CONFIDENCE,105951.71,105951.71
TX0003511,PG84627439,CUST001070,Ananya Nair,Ananya Nair,100.0,HIGH_CONFIDENCE,63580.79,63580.79
TX0003512,PG22111548,CUST000550,Neha Rao,Neha Rao,100.0,HIGH_CONFIDENCE,59081.31,59081.31
TX0003513,PG48355279,CUST009391,Neha Iyer,Neha Iyer,100.0,HIGH_CONFIDENCE,22525.2,22525.2
TX0003514,PG37881596,CUST006343,Meera Sharma,Meera Sharma,100.0,HIGH_CONFIDENCE,15324.11,15324.11
TX0003515,PG75913495,CUST007063,Vikram Joshi,Vikram Joshi,100.0,HIGH_CONFIDENCE,16699.04,16699.04
TX0003516,PG66742745,CUST009636,Sneha Iyer,Sneha Iyer,100.0,HIGH_CONFIDENCE,65148.32,65148.32
TX0003517,PG84002595,CUST000630,Ananya Mehta,Ananya Mehta,100.0,HIGH_CONFIDENCE,52795.64,52795.64
TX0003518,PG56328154,CUST009045,Karan Joshi,Karan Joshi,100.0,HIGH_CONFIDENCE,102115.35,102115.35
TX0003519,PG13955211,CUST004395,Meera Mishra,Meera Mishra,100.0,HIGH_CONFIDENCE,19135.22,19135.22
TX0003520,PG50834523,CUST006038,Ananya Rao,Ananya Rao,100.0,HIGH_CONFIDENCE,77358.92,77358.92
TX0003521,PG71661329,CUST008274,Kavya Mehta,Kavya Mehta,80.0,MEDIUM_CONFIDENCE,2435.22,1846.64
TX0003522,PG62439057,CUST005473,Aditya Kumar,Aditya Kumar,100.0,HIGH_CONFIDENCE,104848.85,104848.85
TX0003523,PG70483520,CUST009458,Aditya Patel,Aditya Patel,100.0,HIGH_CONFIDENCE,64580.23,64580.23
TX0003524,PG52129967,CUST002235,Pooja Mehta,Pooja Mehta,100.0,HIGH_CONFIDENCE,86497.52,86497.52
TX0003525,PG74487933,CUST002764,Pooja Gupta,Pooja Gupta,100.0,HIGH_CONFIDENCE,58470.86,58470.86
TX0003526,PG78040080,CUST002852,Nikhil Mishra,Nikhil Mishra,100.0,HIGH_CONFIDENCE,22138.48,22138.48
TX0003527,PG18219616,CUST004851,Vikram Reddy,Vikram Reddy,80.0,MEDIUM_CONFIDENCE,33248.6,34117.44
TX0003528,PG17646772,CUST002510,Ananya Mishra,Ananya Mishra,100.0,HIGH_CONFIDENCE,94003.4,94003.4
TX0003529,PG70283899,CUST002251,Amit Singh,Amit Singh,100.0,HIGH_CONFIDENCE,108472.88,108472.88
TX0003530,PG35445583,CUST000312,Pooja Reddy,Pooja Reddy,100.0,HIGH_CONFIDENCE,32794.0,32794.0
TX0003531,PG62568183,CUST008936,Aditya Singh,Aditya Singh,100.0,HIGH_CONFIDENCE,27542.29,27542.29
TX0003532,PG84592432,CUST003802,Pooja Nair,Pooja Nair,100.0,HIGH_CONFIDENCE,75015.7,75015.7
TX0003533,PG94972996,CUST001853,Ananya Rao,Ananya Rao,100.0,HIGH_CONFIDENCE,101422.65,101422.65
TX0003534,PG20034676,CUST009053,Kavya Gupta,Kavya Gupta,100.0,HIGH_CONFIDENCE,80686.18,80686.18
TX0003535,PG51009935,CUST007565,Arjun Rao,Arjun Rao,100.0,HIGH_CONFIDENCE,40872.2,40872.2
TX0003536,PG69682718,CUST008302,Neha Singh,Neha Singh,100.0,HIGH_CONFIDENCE,13304.96,13304.96
TX0003537,PG73875716,CUST005577,Meera Rao,Meera Rao,100.0,HIGH_CONFIDENCE,84878.47,84878.47
TX0003538,PG96004758,CUST001391,Ananya Mishra,ANANYA MISHRA,100.0,HIGH_CONFIDENCE,17076.61,17076.61
TX0003539,PG91884229,CUST008245,Aditya Mehta,Aditya Mehta,100.0,HIGH_CONFIDENCE,16126.59,16126.59
TX0003540,PG34978601,CUST002087,Pooja Mehta,Pooja Mehta,100.0,HIGH_CONFIDENCE,19836.49,19836.49
TX0003541,PG41762312,CUST000614,Aditya Mehta,Aditya Mehta,100.0,HIGH_CONFIDENCE,29345.82,29345.82
TX0003542,PG66458192,CUST007809,Karan Kapoor,Karan Kapoor,100.0,HIGH_CONFIDENCE,62708.15,62708.15
TX0003543,PG82209158,CUST002114,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,32799.24,32799.24
TX0003544,PG52645916,CUST002561,Karan Sharma,Karan Sharma,100.0,HIGH_CONFIDENCE,90149.31,90149.31
TX0003545,PG53231842,CUST007704,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,84052.27,84052.27
TX0003546,PG55097273,CUST000217,Amit Nair,Amit Nair,100.0,HIGH_CONFIDENCE,112018.32,112018.32
TX0003547,PG53640654,CUST000953,Amit Patel,Amit Patel,100.0,HIGH_CONFIDENCE,45213.0,45213.0
TX0003548,PG36467113,CUST001819,Arjun Mehta,Arjun Mehta,100.0,HIGH_CONFIDENCE,89758.28,89758.28
TX0003549,PG96386625,CUST004696,Arjun Gupta,Arjun Gupta,100.0,HIGH_CONFIDENCE,79986.86,79986.86
TX0003550,PG20462765,CUST004331,Rohan Mishra,Rohan Mishra,100.0,HIGH_CONFIDENCE,71422.64,71422.64
TX0003551,PG32847900,CUST007180,Ananya Rao,Ananya Rao,100.0,HIGH_CONFIDENCE,51050.21,51050.21
TX0003552,PG31510443,CUST008527,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,67329.02,67329.02
TX0003553,PG76487796,CUST002179,Priya Kapoor,Priya Kapoor,80.0,MEDIUM_CONFIDENCE,23451.54,23274.69
TX0003554,PG69192639,CUST007018,Rohan Gupta,Rohan Gupta,100.0,HIGH_CONFIDENCE,76683.4,76683.4
TX0003555,PG45878934,CUST006116,Karan Sharma,Karan Sharma,100.0,HIGH_CONFIDENCE,2215.56,2215.56
TX0003556,PG50358451,CUST007438,Pooja Das,Pooja Das,100.0,HIGH_CONFIDENCE,1206.35,1206.35
TX0003557,PG26395309,CUST004345,Rohan Kapoor,Rohan Kapoor,100.0,HIGH_CONFIDENCE,77022.7,77022.7
TX0003558,PG69646101,CUST005068,Karan Mehta,Karan Mehta,100.0,HIGH_CONFIDENCE,99256.44,99256.44
TX0003559,PG62417045,CUST001694,Rohan Joshi,Rohan Joshi,100.0,HIGH_CONFIDENCE,5646.54,5646.54
TX0003560,PG78139902,CUST002301,Sneha Verma,Sneha Verma,100.0,HIGH_CONFIDENCE,58718.17,58718.17
TX0003561,PG10236730,CUST005933,Priya Mishra,Priya Mishra,100.0,HIGH_CONFIDENCE,64919.33,64919.33
TX0003562,PG76327018,CUST008634,Rahul Iyer,Rahul Iyer,100.0,HIGH_CONFIDENCE,93438.95,93438.95
TX0003563,PG78504015,CUST008157,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,77716.21,77716.21
TX0003564,PG60424847,CUST009026,Nikhil Verma,Nikhil Verma,100.0,HIGH_CONFIDENCE,2736.25,2736.25
TX0003565,PG54111969,CUST003432,Vikram Das,Vikram Das,100.0,HIGH_CONFIDENCE,34455.66,34455.66
TX0003566,PG47451207,CUST006023,Meera Patel,Meera Patel,100.0,HIGH_CONFIDENCE,1289.97,1289.97
TX0003567,PG19122582,CUST000946,Rohan Gupta,Rohan Gupta,100.0,HIGH_CONFIDENCE,83959.5,83959.5
TX0003568,PG95564553,CUST004788,Rohan Joshi,Rohan Joshi,100.0,HIGH_CONFIDENCE,99596.04,99596.04
TX0003569,PG64751623,CUST002815,Nikhil Verma,Nikhil Verma,100.0,HIGH_CONFIDENCE,34951.17,34951.17
TX0003570,PG40694491,CUST001264,Rahul Verma,Rahul Verma,100.0,HIGH_CONFIDENCE,9855.99,9855.99
TX0003571,PG90812619,CUST001202,Pooja Kapoor,Pooja Kapoor,100.0,HIGH_CONFIDENCE,94684.19,94684.19
TX0003572,PG46963887,CUST004490,Rahul Reddy,Rahul Reddy,100.0,HIGH_CONFIDENCE,99716.07,99716.07
TX0003573,PG26815822,CUST006165,Pooja Patel,Pooja Patel,100.0,HIGH_CONFIDENCE,97231.52,97231.52
TX0003574,PG85095467,CUST005008,Rohan Gupta,Rohan Gupta,100.0,HIGH_CONFIDENCE,27894.27,27894.27
TX0003575,PG46831324,CUST005157,Priya Patel,Priya Patel,100.0,HIGH_CONFIDENCE,20066.73,20066.73
TX0003576,PG65324273,CUST005180,Nikhil Singh,Nikhil Singh,100.0,HIGH_CONFIDENCE,62953.86,62953.86
TX0003577,PG67568628,CUST004438,Karan Rao,Karan Rao,100.0,HIGH_CONFIDENCE,76692.37,76692.37
TX0003578,PG58628144,CUST005397,Amit Iyer,Amit Iyer,100.0,HIGH_CONFIDENCE,51920.22,51920.22
TX0003579,PG20324767,CUST001354,Rohan Das,Rohan Das,100.0,HIGH_CONFIDENCE,25786.05,25786.05
TX0003580,PG35082459,CUST002904,Nikhil Kapoor,Nikhil Kapoor,100.0,HIGH_CONFIDENCE,91837.93,91837.93
TX0003581,PG98583688,CUST002189,Rohan Verma,ROHAN VERMA,100.0,HIGH_CONFIDENCE,3020.04,3020.04
TX0003582,PG98871242,CUST005596,Rahul Das,Rahul Das,100.0,HIGH_CONFIDENCE,56332.52,56332.52
TX0003583,PG68708629,CUST000009,Aditya Rao,Aditya Rao,100.0,HIGH_CONFIDENCE,34393.46,34393.46
TX0003584,PG57828640,CUST001779,Nikhil Rao,Nikhil Rao,100.0,HIGH_CONFIDENCE,97462.48,97462.48
TX0003585,PG28506555,CUST001941,Karan Nair,Karan Nair,100.0,HIGH_CONFIDENCE,26831.42,26831.42
TX0003586,PG98509973,CUST004179,Arjun Iyer,Arjun Iyer,100.0,HIGH_CONFIDENCE,102608.16,102608.16
TX0003587,PG75767947,CUST005103,Aditya Joshi,Aditya Joshi,100.0,HIGH_CONFIDENCE,71782.92,71782.92
TX0003588,PG46271736,CUST008761,Priya Patel,Priya Patel,100.0,HIGH_CONFIDENCE,1449.77,1449.77
TX0003589,PG64183051,CUST007723,Sneha Reddy,Sneha Reddy,100.0,HIGH_CONFIDENCE,77611.13,77611.13
TX0003590,PG58440755,CUST004738,Neha Rao,Neha Rao,100.0,HIGH_CONFIDENCE,32349.71,32349.71
TX0003591,PG38028128,CUST006284,Vikram Singh,Vikram Singh,100.0,HIGH_CONFIDENCE,29541.96,29541.96
TX0003592,PG15350451,CUST005337,Rahul Rao,Rahul Rao,100.0,HIGH_CONFIDENCE,43856.4,43856.4
TX0003593,PG27096006,CUST006794,Pooja Patel,Pooja Patel,100.0,HIGH_CONFIDENCE,65479.6,65479.6
TX0003594,PG69672461,CUST003297,Ananya Mishra,Ananya Mishra,100.0,HIGH_CONFIDENCE,59436.78,59436.78
TX0003595,PG26573882,CUST001556,Pooja Mishra,Pooja Mishra,100.0,HIGH_CONFIDENCE,73423.62,73423.62
TX0003596,PG40962294,CUST005249,Arjun Sharma,Arjun Sharma,100.0,HIGH_CONFIDENCE,67977.56,67977.56
TX0003597,PG10043367,CUST003781,Arjun Kapoor,Arjun Kapoor,100.0,HIGH_CONFIDENCE,20331.17,20331.17
TX0003598,PG17845996,CUST006332,Aditya Patel,Aditya Patel,100.0,HIGH_CONFIDENCE,28718.46,28718.46
TX0003599,PG29455801,CUST006558,Rohan Patel,Rohan Patel,100.0,HIGH_CONFIDENCE,8375.67,8375.67
TX0003600,PG97595041,CUST007537,Meera Reddy,Meera Reddy,80.0,MEDIUM_CONFIDENCE,93903.48,98444.0
TX0003601,PG68489538,CUST007443,Neha Reddy,Neha Reddy,100.0,HIGH_CONFIDENCE,32830.91,32830.91
TX0003602,PG99201116,CUST006658,Pooja Patel,Pooja Patel,100.0,HIGH_CONFIDENCE,37415.75,37415.75
TX0003603,PG59300153,CUST006554,Rohan Sharma,Rohan Sharma,100.0,HIGH_CONFIDENCE,50556.55,50556.55
TX0003604,PG99071949,CUST008531,Rohan Patel,Rohan Patel,100.0,HIGH_CONFIDENCE,9924.94,9924.94
TX0003605,PG40810930,CUST001560,Pooja Gupta,Pooja Gupta,100.0,HIGH_CONFIDENCE,4568.19,4568.19
TX0003606,PG96953240,CUST004254,Priya Joshi,Priya Joshi,100.0,HIGH_CONFIDENCE,47374.75,47374.75
TX0003607,PG71916825,CUST008649,Rohan Mehta,Rohan Mehta,100.0,HIGH_CONFIDENCE,97135.99,97135.99
TX0003608,PG78154558,CUST003184,Rohan Mehta,Rohan Mehta,100.0,HIGH_CONFIDENCE,65501.19,65501.19
TX0003609,PG12106106,CUST006299,Pooja Joshi,Pooja Joshi,80.0,MEDIUM_CONFIDENCE,72615.14,84480.2
TX0003610,PG13680220,CUST008967,Pooja Kumar,Pooja Kumar,80.0,MEDIUM_CONFIDENCE,66965.04,85920.78
TX0003611,PG86054835,CUST006632,Karan Iyer,Karan Iyer,100.0,HIGH_CONFIDENCE,81582.21,81582.21
TX0003612,PG74965599,CUST002549,Pooja Verma,Pooja Verma,100.0,HIGH_CONFIDENCE,48483.06,48483.06
TX0003613,PG48930920,CUST005992,Rohan Singh,Rohan Singh,100.0,HIGH_CONFIDENCE,36979.31,36979.31
TX0003614,PG75160607,CUST000879,Ananya Verma,Ananya Verma,100.0,HIGH_CONFIDENCE,31536.45,31536.45
TX0003615,PG31541153,CUST004186,Aditya Reddy,Aditya Reddy,100.0,HIGH_CONFIDENCE,100724.49,100724.49
TX0003616,PG94363649,CUST009792,Sneha Rao,Sneha Rao,100.0,HIGH_CONFIDENCE,98096.45,98096.45
TX0003617,PG17213502,CUST009674,Ananya Joshi,Ananya Joshi,100.0,HIGH_CONFIDENCE,51785.84,51785.84
TX0003618,PG94909647,CUST006561,Rohan Patel,Patel Rohan,83.64,MEDIUM_CONFIDENCE,94780.61,94780.61
TX0003619,PG35817017,CUST008176,Aditya Das,Aditya Das,100.0,HIGH_CONFIDENCE,88030.52,88030.52
TX0003620,PG33037799,CUST009523,Rahul Joshi,Rahul Joshi,100.0,HIGH_CONFIDENCE,1948.08,1948.08
TX0003621,PG40799333,CUST000557,Neha Mishra,Neha Mishra,100.0,HIGH_CONFIDENCE,25946.15,25946.15
TX0003622,PG58226502,CUST008876,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,16574.87,16574.87
TX0003623,PG96461558,CUST000703,Kavya Das,Kavya Das,100.0,HIGH_CONFIDENCE,100197.77,100197.77
TX0003624,PG26450045,CUST006393,Sneha Mehta,Sneha Mehta,100.0,HIGH_CONFIDENCE,78824.24,78824.24
TX0003625,PG21144302,CUST002652,Vikram Reddy,Vikram Reddy,100.0,HIGH_CONFIDENCE,94170.8,94170.8
TX0003626,PG89643870,CUST009456,Sneha Verma,Sneha Verma,100.0,HIGH_CONFIDENCE,98510.37,98510.37
TX0003627,PG94425708,CUST004679,Rohan Sharma,Rohan Sharma,100.0,HIGH_CONFIDENCE,37401.89,37401.89
TX0003628,PG34665395,CUST001680,Neha Joshi,Neha Joshi,100.0,HIGH_CONFIDENCE,41840.78,41840.78
TX0003629,PG86685092,CUST005220,Nikhil Gupta,Nikhil Gupta,100.0,HIGH_CONFIDENCE,73157.18,73157.18
TX0003630,PG23777015,CUST009827,Pooja Mehta,Pooja Mehta,100.0,HIGH_CONFIDENCE,53361.82,53361.82
TX0003631,PG14802378,CUST002803,Meera Kumar,Meera Kumar,100.0,HIGH_CONFIDENCE,11377.11,11377.11
TX0003632,PG18041584,CUST002650,Arjun Iyer,Arjun Iyer,100.0,HIGH_CONFIDENCE,84965.65,84965.65
TX0003633,PG13389084,CUST009940,Pooja Mehta,Pooja Mehta,100.0,HIGH_CONFIDENCE,89467.84,89467.84
TX0003634,PG41110473,CUST004516,Kavya Reddy,Kavya Reddy,100.0,HIGH_CONFIDENCE,67598.04,67598.04
TX0003635,,CUST008959,Sneha Verma,,0.0,NO_MATCH,61755.48,
TX0003636,PG79905709,CUST000637,Pooja Singh,Pooja Singh,80.0,MEDIUM_CONFIDENCE,36123.15,21633.07
TX0003637,PG58336176,CUST008203,Amit Joshi,Amit Joshi,100.0,HIGH_CONFIDENCE,40375.0,40375.0
TX0003638,PG10220435,CUST004037,Neha Rao,Neha Rao,100.0,HIGH_CONFIDENCE,8955.84,8955.84
TX0003639,PG23860921,CUST003279,Vikram Gupta,Vikram  Gupta,100.0,HIGH_CONFIDENCE,45789.94,45789.94
TX0003640,PG63000136,CUST007712,Vikram Mishra,Vikram Mishra,100.0,HIGH_CONFIDENCE,64982.56,64982.56
TX0003641,PG87034472,CUST004171,Karan Mishra,Karan Mishra,100.0,HIGH_CONFIDENCE,36026.93,36026.93
TX0003642,PG75469084,CUST007880,Pooja Das,Pooja Das,100.0,HIGH_CONFIDENCE,78346.22,78346.22
TX0003643,PG42470871,CUST001844,Arjun Singh,Arjun Singh,100.0,HIGH_CONFIDENCE,63345.8,63345.8
TX0003644,PG39039825,CUST002521,Aditya Sharma,Aditya Sharma,100.0,HIGH_CONFIDENCE,97026.38,97026.38
TX0003645,PG38487435,CUST003040,Nikhil Iyer,Nikhil Iyer,100.0,HIGH_CONFIDENCE,51054.17,51054.17
TX0003646,PG89346580,CUST009121,Neha Nair,Neha Nair,100.0,HIGH_CONFIDENCE,58479.79,58479.79
TX0003647,PG42540211,CUST002423,Neha Reddy,Neha Reddy,100.0,HIGH_CONFIDENCE,15262.34,15262.34
TX0003648,PG68554905,CUST006338,Rohan Das,Rohan Das,100.0,HIGH_CONFIDENCE,46738.53,46738.53
TX0003649,PG25731049,CUST008224,Ananya Kumar,Ananya Kumar,100.0,HIGH_CONFIDENCE,57690.44,57690.44
TX0003650,PG60149479,CUST000369,Pooja Singh,Pooja Singh,100.0,HIGH_CONFIDENCE,15586.7,15586.7
TX0003651,PG19996485,CUST006969,Pooja Iyer,Pooja Iyer,100.0,HIGH_CONFIDENCE,82752.66,82752.66
TX0003652,PG26404885,CUST008528,Ananya Kumar,Ananya Kumar,100.0,HIGH_CONFIDENCE,101650.45,101650.45
TX0003653,PG86521014,CUST005155,Aditya Singh,Aditya Singh,100.0,HIGH_CONFIDENCE,3103.49,3103.49
TX0003654,PG40906615,CUST005047,Kavya Singh,Kavya Singh,100.0,HIGH_CONFIDENCE,77970.28,77970.28
TX0003655,PG72116629,CUST001340,Sneha Mishra,Sneha Mishra,100.0,HIGH_CONFIDENCE,57812.62,57812.62
TX0003656,PG60692837,CUST002243,Rohan Reddy,Rohan Reddy,100.0,HIGH_CONFIDENCE,21351.72,21351.72
TX0003657,PG93390886,CUST009245,Amit Mehta,Amit Mehta,100.0,HIGH_CONFIDENCE,83160.36,83160.36
TX0003658,PG77640288,CUST003665,Aditya Sharma,Aditya Sharma,100.0,HIGH_CONFIDENCE,62172.24,62172.24
TX0003659,PG37575925,CUST005732,Nikhil Gupta,Nikhil Gupta,100.0,HIGH_CONFIDENCE,63965.12,63965.12
TX0003660,PG32667566,CUST002842,Meera Nair,Meera Nair,100.0,HIGH_CONFIDENCE,62146.88,62146.88
TX0003661,PG40741921,CUST003647,Neha Rao,Neha Rao,100.0,HIGH_CONFIDENCE,3908.63,3908.63
TX0003662,PG33934287,CUST007903,Kavya Patel,Kavya Patel,100.0,HIGH_CONFIDENCE,42899.64,42899.64
TX0003663,PG85854873,CUST008958,Karan Reddy,Karan Reddy,100.0,HIGH_CONFIDENCE,13841.42,13841.42
TX0003664,PG59021496,CUST008014,Amit Nair,Amit Nair,100.0,HIGH_CONFIDENCE,24113.38,24113.38
TX0003665,PG87772222,CUST005688,Meera Reddy,Meera Reddy,100.0,HIGH_CONFIDENCE,81125.2,81125.2
TX0003666,PG74247691,CUST006221,Vikram Rao,Vikram Rao,100.0,HIGH_CONFIDENCE,62677.71,62677.71
