transaction_id,invoice_id,customer_id,customer_name,email,phone,transaction_date,amount,currency,payment_status,store_id,customer_name_clean,email_clean,phone_clean
TX0013879,INV0013879,CUST008052,Vikram Reddy,vikram.reddy75@hotmail.com,9697129771,2026-08-11,44475.79,INR,PAID,STORE056,VIKRAM REDDY,vikram.reddy75@hotmail.com,9697129771
TX0013880,INV0013880,CUST000747,Arjun Singh,arjun.singh303@hotmail.com,9342201508,2026-08-27,70143.98,INR,PAID,STORE150,ARJUN SINGH,arjun.singh303@hotmail.com,9342201508
TX0013881,INV0013881,CUST008838,Kavya Iyer,kavya.iyer877@gmail.com,9553244266,2026-08-26,59331.91,INR,PAID,STORE105,KAVYA IYER,kavya.iyer877@gmail.com,9553244266
TX0013882,INV0013882,CUST005147,Rohan Sharma,rohan.sharma801@yahoo.com,9665145832,2026-08-13,40266.66,INR,PAID,STORE047,ROHAN SHARMA,rohan.sharma801@yahoo.com,9665145832
TX0013883,INV0013883,CUST006112,Rohan Mishra,rohan.mishra510@yahoo.com,9221560375,2026-08-28,82420.6,INR,PAID,STORE192,ROHAN MISHRA,rohan.mishra510@yahoo.com,9221560375
TX0013884,INV0013884,CUST006856,Sneha Joshi,sneha.joshi901@yahoo.com,9544551433,2026-08-21,25161.13,INR,PAID,STORE103,SNEHA JOSHI,sneha.joshi901@yahoo.com,9544551433
TX0013885,INV0013885,CUST009271,Sneha Rao,sneha.rao528@gmail.com,9068221895,2026-08-31,60292.32,INR,PAID,STORE123,SNEHA RAO,sneha.rao528@gmail.com,9068221895
TX0013886,INV0013886,CUST005051,Karan Mishra,karan.mishra881@hotmail.com,9118234541,2026-08-01,86452.4,INR,PAID,STORE204,KARAN MISHRA,karan.mishra881@hotmail.com,9118234541
TX0013887,INV0013887,CUST008669,Meera Verma,meera.verma334@gmail.com,9031397932,2026-08-26,63526.88,INR,PAID,STORE213,MEERA VERMA,meera.verma334@gmail.com,9031397932
TX0013888,INV0013888,CUST005990,Pooja Nair,pooja.nair949@gmail.com,9091334507,2026-08-13,28803.86,INR,PAID,STORE105,POOJA NAIR,pooja.nair949@gmail.com,9091334507
TX0013889,INV0013889,CUST003804,Rahul Kumar,rahul.kumar603@yahoo.com,9937710526,2026-08-04,79316.55,INR,PAID,STORE211,RAHUL KUMAR,rahul.kumar603@yahoo.com,9937710526
TX0013890,INV0013890,CUST001481,Kavya Nair,kavya.nair706@hotmail.com,9167532287,2026-08-27,62143.09,INR,PAID,STORE039,KAVYA NAIR,kavya.nair706@hotmail.com,9167532287
TX0013891,INV0013891,CUST000726,Neha Singh,neha.singh514@gmail.com,9679611243,2026-08-21,29226.0,INR,PENDING,STORE082,NEHA SINGH,neha.singh514@gmail.com,9679611243
TX0013892,INV0013892,CUST007948,Vikram Joshi,vikram.joshi98@yahoo.com,9553858939,2026-08-17,37928.18,INR,PAID,STORE146,VIKRAM JOSHI,vikram.joshi98@yahoo.com,9553858939
TX0013893,INV0013893,CUST003502,Kavya Mehta,kavya.mehta489@gmail.com,9446631575,2026-08-15,24798.68,INR,PAID,STORE136,KAVYA MEHTA,kavya.mehta489@gmail.com,9446631575
TX0013894,INV0013894,CUST001301,Priya Gupta,priya.gupta109@hotmail.com,9061691868,2026-08-09,27859.47,INR,PAID,STORE065,PRIYA GUPTA,priya.gupta109@hotmail.com,9061691868
TX0013895,INV0013895,CUST002175,Arjun Mishra,arjun.mishra7@outlook.com,9235452540,2026-08-06,71120.9,INR,PENDING,STORE224,ARJUN MISHRA,arjun.mishra7@outlook.com,9235452540
TX0013896,INV0013896,CUST009602,Priya Reddy,priya.reddy989@gmail.com,9935319847,2026-08-11,27231.25,INR,PAID,STORE216,PRIYA REDDY,priya.reddy989@gmail.com,9935319847
TX0013897,INV0013897,CUST005576,Aditya Kumar,aditya.kumar783@yahoo.com,9626366098,2026-08-27,69379.6,INR,PAID,STORE056,ADITYA KUMAR,aditya.kumar783@yahoo.com,9626366098
TX0013898,INV0013898,CUST003144,Amit Das,amit.das97@gmail.com,9217930821,2026-08-04,31901.16,INR,PAID,STORE200,AMIT DAS,amit.das97@gmail.com,9217930821
TX0013899,INV0013899,CUST000842,Rohan Das,rohan.das845@outlook.com,9756927003,2026-08-11,15349.52,INR,PENDING,STORE021,ROHAN DAS,rohan.das845@outlook.com,9756927003
TX0013900,INV0013900,CUST005287,Rohan Joshi,rohan.joshi407@outlook.com,9108876792,2026-08-26,49589.16,INR,PAID,STORE193,ROHAN JOSHI,rohan.joshi407@outlook.com,9108876792
TX0013901,INV0013901,CUST002210,Aditya Mehta,aditya.mehta967@outlook.com,9585086681,2026-08-28,37655.51,INR,PENDING,STORE136,ADITYA MEHTA,aditya.mehta967@outlook.com,9585086681
TX0013902,INV0013902,CUST005268,Karan Nair,karan.nair166@outlook.com,9076235937,2026-08-03,26247.84,INR,PAID,STORE073,KARAN NAIR,karan.nair166@outlook.com,9076235937
TX0013903,INV0013903,CUST002378,Karan Iyer,karan.iyer605@gmail.com,9697907548,2026-08-18,6343.23,INR,PAID,STORE049,KARAN IYER,karan.iyer605@gmail.com,9697907548
TX0013904,INV0013904,CUST005726,Neha Mishra,neha.mishra571@gmail.com,9469884370,2026-08-03,2753.43,INR,PENDING,STORE025,NEHA MISHRA,neha.mishra571@gmail.com,9469884370
TX0013905,INV0013905,CUST007647,Priya Mishra,priya.mishra775@hotmail.com,9870997208,2026-08-08,63942.05,INR,PAID,STORE164,PRIYA MISHRA,priya.mishra775@hotmail.com,9870997208
TX0013906,INV0013906,CUST000048,Sneha Mehta,sneha.mehta153@outlook.com,9801375216,2026-08-19,97855.26,INR,PAID,STORE181,SNEHA MEHTA,sneha.mehta153@outlook.com,9801375216
TX0013907,INV0013907,CUST002779,Aditya Mehta,aditya.mehta756@yahoo.com,9103917473,2026-08-30,18685.79,INR,PAID,STORE024,ADITYA MEHTA,aditya.mehta756@yahoo.com,9103917473
TX0013908,INV0013908,CUST002437,Kavya Singh,kavya.singh35@hotmail.com,9793784417,2026-08-28,12867.85,INR,PAID,STORE214,KAVYA SINGH,kavya.singh35@hotmail.com,9793784417
TX0013909,INV0013909,CUST001221,Kavya Joshi,kavya.joshi517@outlook.com,9142493358,2026-08-24,31743.94,INR,PAID,STORE030,KAVYA JOSHI,kavya.joshi517@outlook.com,9142493358
TX0013910,INV0013910,CUST009876,Sneha Sharma,sneha.sharma401@gmail.com,9825978078,2026-08-17,14839.71,INR,PENDING,STORE222,SNEHA SHARMA,sneha.sharma401@gmail.com,9825978078
TX0013911,INV0013911,CUST008430,Vikram Gupta,vikram.gupta377@yahoo.com,9091012779,2026-08-09,7568.76,INR,PENDING,STORE217,VIKRAM GUPTA,vikram.gupta377@yahoo.com,9091012779
TX0013912,INV0013912,CUST003402,Karan Nair,karan.nair816@gmail.com,9089834441,2026-08-20,66041.13,INR,PENDING,STORE196,KARAN NAIR,karan.nair816@gmail.com,9089834441
TX0013913,INV0013913,CUST009491,Rahul Sharma,rahul.sharma784@yahoo.com,9981823541,2026-08-08,38192.82,INR,PAID,STORE116,RAHUL SHARMA,rahul.sharma784@yahoo.com,9981823541
TX0013914,INV0013914,CUST008576,Pooja Joshi,pooja.joshi739@gmail.com,9378949740,2026-08-22,32420.97,INR,PAID,STORE009,POOJA JOSHI,pooja.joshi739@gmail.com,9378949740
TX0013915,INV0013915,CUST006291,Priya Verma,priya.verma84@yahoo.com,9549664749,2026-08-29,12207.22,INR,PENDING,STORE148,PRIYA VERMA,priya.verma84@yahoo.com,9549664749
TX0013916,INV0013916,CUST007072,Rohan Gupta,rohan.gupta82@hotmail.com,9045235527,2026-08-02,75298.09,INR,PAID,STORE240,ROHAN GUPTA,rohan.gupta82@hotmail.com,9045235527
TX0013917,INV0013917,CUST001865,Vikram Sharma,vikram.sharma282@outlook.com,9500975176,2026-08-15,60651.37,INR,PAID,STORE151,VIKRAM SHARMA,vikram.sharma282@outlook.com,9500975176
TX0013918,INV0013918,CUST000192,Neha Joshi,neha.joshi599@yahoo.com,9916289092,2026-08-27,107116.32,INR,PAID,STORE049,NEHA JOSHI,neha.joshi599@yahoo.com,9916289092
TX0013919,INV0013919,CUST005323,Vikram Mishra,vikram.mishra146@hotmail.com,9975056906,2026-08-07,26593.39,INR,PAID,STORE145,VIKRAM MISHRA,vikram.mishra146@hotmail.com,9975056906
TX0013920,INV0013920,CUST004909,Neha Reddy,neha.reddy169@gmail.com,9304826716,2026-08-25,41225.35,INR,PAID,STORE136,NEHA REDDY,neha.reddy169@gmail.com,9304826716
TX0013921,INV0013921,CUST006430,Rahul Nair,rahul.nair107@hotmail.com,9439925051,2026-08-01,42030.46,INR,PENDING,STORE246,RAHUL NAIR,rahul.nair107@hotmail.com,9439925051
TX0013922,INV0013922,CUST006737,Ananya Gupta,ananya.gupta365@outlook.com,9350355680,2026-08-05,3068.1,INR,PENDING,STORE099,ANANYA GUPTA,ananya.gupta365@outlook.com,9350355680
TX0013923,INV0013923,CUST009285,Ananya Mishra,ananya.mishra711@yahoo.com,9479297406,2026-08-20,12333.71,INR,PAID,STORE247,ANANYA MISHRA,ananya.mishra711@yahoo.com,9479297406
TX0013924,INV0013924,CUST003733,Arjun Iyer,arjun.iyer118@gmail.com,9469353882,2026-08-02,49014.63,INR,PAID,STORE129,ARJUN IYER,arjun.iyer118@gmail.com,9469353882
TX0013925,INV0013925,CUST003197,Kavya Nair,kavya.nair996@hotmail.com,9583565986,2026-08-30,14007.85,INR,PAID,STORE142,KAVYA NAIR,kavya.nair996@hotmail.com,9583565986
TX0013926,INV0013926,CUST003115,Nikhil Nair,nikhil.nair686@gmail.com,9997287147,2026-08-25,2773.17,INR,PAID,STORE013,NIKHIL NAIR,nikhil.nair686@gmail.com,9997287147
TX0013927,INV0013927,CUST007749,Priya Sharma,priya.sharma980@yahoo.com,9645349583,2026-08-08,71757.92,INR,PENDING,STORE229,PRIYA SHARMA,priya.sharma980@yahoo.com,9645349583
TX0013928,INV0013928,CUST000443,Rohan Das,rohan.das583@gmail.com,9595544783,2026-08-30,14044.41,INR,PAID,STORE044,ROHAN DAS,rohan.das583@gmail.com,9595544783
TX0013929,INV0013929,CUST008218,Aditya Joshi,aditya.joshi361@yahoo.com,9723403929,2026-08-18,75173.93,INR,PAID,STORE101,ADITYA JOSHI,aditya.joshi361@yahoo.com,9723403929
TX0013930,INV0013930,CUST008900,Amit Reddy,amit.reddy533@outlook.com,9823564870,2026-08-21,15282.24,INR,PAID,STORE016,AMIT REDDY,amit.reddy533@outlook.com,9823564870
TX0013931,INV0013931,CUST008998,Rohan Gupta,rohan.gupta85@hotmail.com,9640657638,2026-08-08,17047.19,INR,PAID,STORE143,ROHAN GUPTA,rohan.gupta85@hotmail.com,9640657638
TX0013932,INV0013932,CUST002054,Aditya Kumar,aditya.kumar56@outlook.com,9381376226,2026-08-07,22045.42,INR,PAID,STORE014,ADITYA KUMAR,aditya.kumar56@outlook.com,9381376226
TX0013933,INV0013933,CUST001153,Amit Reddy,amit.reddy955@gmail.com,9074953286,2026-08-05,1360.86,INR,PENDING,STORE059,AMIT REDDY,amit.reddy955@gmail.com,9074953286
TX0013934,INV0013934,CUST007247,Vikram Sharma,vikram.sharma252@outlook.com,9365412916,2026-08-30,61432.45,INR,PAID,STORE054,VIKRAM SHARMA,vikram.sharma252@outlook.com,9365412916
TX0013935,INV0013935,CUST008429,Meera Rao,meera.rao608@yahoo.com,9970946343,2026-08-23,60122.55,INR,PAID,STORE156,MEERA RAO,meera.rao608@yahoo.com,9970946343
TX0013936,INV0013936,CUST007329,Ananya Joshi,ananya.joshi553@outlook.com,9754792320,2026-08-27,79102.83,INR,PAID,STORE237,ANANYA JOSHI,ananya.joshi553@outlook.com,9754792320
TX0013937,INV0013937,CUST006174,Meera Kumar,meera.kumar206@gmail.com,9633171718,2026-08-16,96243.29,INR,PAID,STORE128,MEERA KUMAR,meera.kumar206@gmail.com,9633171718
TX0013938,INV0013938,CUST000472,Arjun Kumar,arjun.kumar326@hotmail.com,9500690551,2026-08-30,79688.38,INR,PAID,STORE135,ARJUN KUMAR,arjun.kumar326@hotmail.com,9500690551
TX0013939,INV0013939,CUST007314,Sneha Rao,sneha.rao451@hotmail.com,9139576005,2026-08-03,88339.57,INR,PENDING,STORE169,SNEHA RAO,sneha.rao451@hotmail.com,9139576005
TX0013940,INV0013940,CUST005133,Rohan Nair,rohan.nair777@hotmail.com,9790038726,2026-08-27,58492.82,INR,PAID,STORE071,ROHAN NAIR,rohan.nair777@hotmail.com,9790038726
TX0013941,INV0013941,CUST004743,Aditya Kumar,aditya.kumar630@gmail.com,9639425751,2026-08-10,83538.71,INR,PENDING,STORE165,ADITYA KUMAR,aditya.kumar630@gmail.com,9639425751
TX0013942,INV0013942,CUST005133,Rohan Nair,rohan.nair777@hotmail.com,9790038726,2026-08-11,37697.58,INR,PAID,STORE185,ROHAN NAIR,rohan.nair777@hotmail.com,9790038726
TX0013943,INV0013943,CUST003535,Neha Kumar,neha.kumar325@hotmail.com,9093730425,2026-08-06,93942.34,INR,PAID,STORE195,NEHA KUMAR,neha.kumar325@hotmail.com,9093730425
TX0013944,INV0013944,CUST003526,Arjun Kapoor,arjun.kapoor918@gmail.com,9560510960,2026-08-12,35164.22,INR,PAID,STORE013,ARJUN KAPOOR,arjun.kapoor918@gmail.com,9560510960
TX0013945,INV0013945,CUST008980,Amit Kapoor,amit.kapoor472@gmail.com,9263807818,2026-08-20,5853.39,INR,PAID,STORE114,AMIT KAPOOR,amit.kapoor472@gmail.com,9263807818
TX0013946,INV0013946,CUST004225,Ananya Rao,ananya.rao843@hotmail.com,9203599440,2026-08-27,12234.04,INR,PAID,STORE210,ANANYA RAO,ananya.rao843@hotmail.com,9203599440
TX0013947,INV0013947,CUST002809,Aditya Joshi,aditya.joshi692@gmail.com,9588161075,2026-08-30,71037.52,INR,PENDING,STORE180,ADITYA JOSHI,aditya.joshi692@gmail.com,9588161075
TX0013948,INV0013948,CUST008985,Sneha Nair,sneha.nair746@yahoo.com,9153619127,2026-08-11,71889.35,INR,PENDING,STORE199,SNEHA NAIR,sneha.nair746@yahoo.com,9153619127
TX0013949,INV0013949,CUST009314,Ananya Verma,ananya.verma324@gmail.com,9356253112,2026-08-27,52145.88,INR,PAID,STORE172,ANANYA VERMA,ananya.verma324@gmail.com,9356253112
TX0013950,INV0013950,CUST006192,Arjun Kumar,arjun.kumar748@yahoo.com,9610561414,2026-08-02,6941.79,INR,PAID,STORE211,ARJUN KUMAR,arjun.kumar748@yahoo.com,9610561414
TX0013951,INV0013951,CUST008660,Kavya Patel,kavya.patel585@hotmail.com,9867112833,2026-08-01,48538.86,INR,PAID,STORE110,KAVYA PATEL,kavya.patel585@hotmail.com,9867112833
TX0013952,INV0013952,CUST004774,Arjun Verma,arjun.verma752@yahoo.com,9580256657,2026-08-19,44153.48,INR,PAID,STORE109,ARJUN VERMA,arjun.verma752@yahoo.com,9580256657
TX0013953,INV0013953,CUST002576,Rohan Kumar,rohan.kumar231@outlook.com,9870569402,2026-08-10,112819.29,INR,PAID,STORE211,ROHAN KUMAR,rohan.kumar231@outlook.com,9870569402
TX0013954,INV0013954,CUST008397,Kavya Mehta,kavya.mehta84@outlook.com,9149561002,2026-08-13,77452.24,INR,PAID,STORE166,KAVYA MEHTA,kavya.mehta84@outlook.com,9149561002
TX0013955,INV0013955,CUST009628,Aditya Singh,aditya.singh763@outlook.com,9667514574,2026-08-19,31639.59,INR,PENDING,STORE105,ADITYA SINGH,aditya.singh763@outlook.com,9667514574
TX0013956,INV0013956,CUST008920,Rahul Das,rahul.das939@gmail.com,9034166585,2026-08-14,105009.41,INR,PAID,STORE060,RAHUL DAS,rahul.das939@gmail.com,9034166585
TX0013957,INV0013957,CUST004809,Ananya Nair,ananya.nair210@outlook.com,9850607427,2026-08-29,67674.63,INR,PAID,STORE059,ANANYA NAIR,ananya.nair210@outlook.com,9850607427
TX0013958,INV0013958,CUST002512,Neha Patel,neha.patel476@gmail.com,9942389207,2026-08-30,76816.75,INR,PAID,STORE094,NEHA PATEL,neha.patel476@gmail.com,9942389207
TX0013959,INV0013959,CUST003373,Arjun Gupta,arjun.gupta561@yahoo.com,9801142466,2026-08-26,87627.65,INR,PENDING,STORE250,ARJUN GUPTA,arjun.gupta561@yahoo.com,9801142466
TX0013960,INV0013960,CUST006901,Sneha Verma,sneha.verma341@outlook.com,9330513362,2026-08-30,81349.34,INR,PAID,STORE222,SNEHA VERMA,sneha.verma341@outlook.com,9330513362
TX0013961,INV0013961,CUST007500,Priya Das,priya.das237@hotmail.com,9672493821,2026-08-29,40777.67,INR,PENDING,STORE233,PRIYA DAS,priya.das237@hotmail.com,9672493821
TX0013962,INV0013962,CUST009557,Nikhil Mishra,nikhil.mishra629@outlook.com,9517432244,2026-08-17,7596.01,INR,PAID,STORE180,NIKHIL MISHRA,nikhil.mishra629@outlook.com,9517432244
TX0013963,INV0013963,CUST000086,Aditya Mehta,aditya.mehta343@gmail.com,9353289610,2026-08-16,95963.41,INR,PENDING,STORE007,ADITYA MEHTA,aditya.mehta343@gmail.com,9353289610
TX0013964,INV0013964,CUST006660,Arjun Das,arjun.das789@hotmail.com,9609885137,2026-08-03,79880.25,INR,PAID,STORE044,ARJUN DAS,arjun.das789@hotmail.com,9609885137
TX0013965,INV0013965,CUST005196,Neha Mehta,neha.mehta873@yahoo.com,9184892466,2026-08-15,8515.38,INR,PENDING,STORE160,NEHA MEHTA,neha.mehta873@yahoo.com,9184892466
TX0013966,INV0013966,CUST001800,Vikram Gupta,vikram.gupta408@yahoo.com,9318636190,2026-08-26,60701.35,INR,PAID,STORE002,VIKRAM GUPTA,vikram.gupta408@yahoo.com,9318636190
TX0013967,INV0013967,CUST004038,Amit Joshi,amit.joshi236@yahoo.com,9963387504,2026-08-20,24954.29,INR,PENDING,STORE223,AMIT JOSHI,amit.joshi236@yahoo.com,9963387504
TX0013968,INV0013968,CUST009241,Meera Sharma,meera.sharma884@gmail.com,9471161405,2026-08-29,105715.9,INR,PAID,STORE110,MEERA SHARMA,meera.sharma884@gmail.com,9471161405
TX0013969,INV0013969,CUST001858,Amit Kumar,amit.kumar492@hotmail.com,9670802453,2026-08-17,75111.55,INR,PAID,STORE228,AMIT KUMAR,amit.kumar492@hotmail.com,9670802453
TX0013970,INV0013970,CUST009084,Aditya Patel,aditya.patel922@outlook.com,9382460581,2026-08-24,74113.79,INR,PENDING,STORE209,ADITYA PATEL,aditya.patel922@outlook.com,9382460581
TX0013971,INV0013971,CUST001606,Priya Reddy,priya.reddy760@hotmail.com,9737593441,2026-08-21,31299.75,INR,PAID,STORE207,PRIYA REDDY,priya.reddy760@hotmail.com,9737593441
TX0013972,INV0013972,CUST003043,Ananya Joshi,ananya.joshi617@hotmail.com,9274868719,2026-08-26,81348.13,INR,PAID,STORE078,ANANYA JOSHI,ananya.joshi617@hotmail.com,9274868719
TX0013973,INV0013973,CUST009222,Pooja Iyer,pooja.iyer309@hotmail.com,9995393670,2026-08-19,70660.6,INR,PAID,STORE068,POOJA IYER,pooja.iyer309@hotmail.com,9995393670
TX0013974,INV0013974,CUST004279,Pooja Iyer,pooja.iyer598@yahoo.com,9240268914,2026-08-04,33711.71,INR,PENDING,STORE119,POOJA IYER,pooja.iyer598@yahoo.com,9240268914
TX0013975,INV0013975,CUST009628,Aditya Singh,aditya.singh763@outlook.com,9667514574,2026-08-23,52965.22,INR,PAID,STORE200,ADITYA SINGH,aditya.singh763@outlook.com,9667514574
TX0013976,INV0013976,CUST004184,Rohan Iyer,rohan.iyer304@gmail.com,9262554758,2026-08-04,24490.62,INR,PAID,STORE030,ROHAN IYER,rohan.iyer304@gmail.com,9262554758
TX0013977,INV0013977,CUST002238,Ananya Mehta,ananya.mehta140@outlook.com,9870966125,2026-08-27,48280.6,INR,PAID,STORE193,ANANYA MEHTA,ananya.mehta140@outlook.com,9870966125
TX0013978,INV0013978,CUST004210,Amit Joshi,amit.joshi586@gmail.com,9948868880,2026-08-01,58604.5,INR,PENDING,STORE209,AMIT JOSHI,amit.joshi586@gmail.com,9948868880
TX0013979,INV0013979,CUST002737,Arjun Gupta,arjun.gupta817@gmail.com,9259903556,2026-08-28,77332.4,INR,PAID,STORE030,ARJUN GUPTA,arjun.gupta817@gmail.com,9259903556
TX0013980,INV0013980,CUST008399,Rohan Nair,rohan.nair14@yahoo.com,9320924444,2026-08-28,37724.42,INR,PENDING,STORE248,ROHAN NAIR,rohan.nair14@yahoo.com,9320924444
TX0013981,INV0013981,CUST000595,Kavya Joshi,kavya.joshi392@hotmail.com,9582148078,2026-08-22,704.15,INR,PAID,STORE118,KAVYA JOSHI,kavya.joshi392@hotmail.com,9582148078
TX0013982,INV0013982,CUST000572,Rohan Sharma,rohan.sharma495@hotmail.com,9597129290,2026-08-23,3096.52,INR,PAID,STORE090,ROHAN SHARMA,rohan.sharma495@hotmail.com,9597129290
TX0013983,INV0013983,CUST005630,Arjun Kapoor,arjun.kapoor89@outlook.com,9781546041,2026-08-28,101466.67,INR,PAID,STORE016,ARJUN KAPOOR,arjun.kapoor89@outlook.com,9781546041
TX0013984,INV0013984,CUST009818,Meera Nair,meera.nair277@hotmail.com,9246020518,2026-08-30,18180.3,INR,PAID,STORE069,MEERA NAIR,meera.nair277@hotmail.com,9246020518
TX0013985,INV0013985,CUST005842,Neha Kapoor,neha.kapoor965@yahoo.com,9330229448,2026-08-04,10713.84,INR,PENDING,STORE159,NEHA KAPOOR,neha.kapoor965@yahoo.com,9330229448
TX0013986,INV0013986,CUST007204,Meera Singh,meera.singh849@outlook.com,9510161213,2026-08-19,19058.04,INR,PAID,STORE075,MEERA SINGH,meera.singh849@outlook.com,9510161213
TX0013987,INV0013987,CUST008718,Aditya Kumar,aditya.kumar339@yahoo.com,9754774966,2026-08-12,18953.5,INR,PAID,STORE241,ADITYA KUMAR,aditya.kumar339@yahoo.com,9754774966
TX0013988,INV0013988,CUST000360,Nikhil Mehta,nikhil.mehta789@outlook.com,9272039281,2026-08-07,77035.73,INR,PAID,STORE165,NIKHIL MEHTA,nikhil.mehta789@outlook.com,9272039281
TX0013989,INV0013989,CUST006673,Arjun Verma,arjun.verma5@outlook.com,9825231547,2026-08-14,60801.19,INR,PAID,STORE004,ARJUN VERMA,arjun.verma5@outlook.com,9825231547
TX0013990,INV0013990,CUST002813,Pooja Das,pooja.das381@gmail.com,9372106310,2026-08-01,27486.01,INR,PAID,STORE084,POOJA DAS,pooja.das381@gmail.com,9372106310
TX0013991,INV0013991,CUST007789,Kavya Joshi,kavya.joshi952@outlook.com,9326751607,2026-08-10,92214.83,INR,PAID,STORE109,KAVYA JOSHI,kavya.joshi952@outlook.com,9326751607
TX0013992,INV0013992,CUST002955,Rahul Das,rahul.das75@gmail.com,9494431086,2026-08-30,20334.42,INR,PENDING,STORE143,RAHUL DAS,rahul.das75@gmail.com,9494431086
TX0013993,INV0013993,CUST003331,Sneha Das,sneha.das338@gmail.com,9124449940,2026-08-31,62472.72,INR,PAID,STORE116,SNEHA DAS,sneha.das338@gmail.com,9124449940
TX0013994,INV0013994,CUST000424,Aditya Nair,aditya.nair372@gmail.com,9524099939,2026-08-09,74393.21,INR,PAID,STORE105,ADITYA NAIR,aditya.nair372@gmail.com,9524099939
TX0013995,INV0013995,CUST009656,Nikhil Rao,nikhil.rao63@outlook.com,9972707575,2026-08-06,766.56,INR,PAID,STORE188,NIKHIL RAO,nikhil.rao63@outlook.com,9972707575
TX0013996,INV0013996,CUST008391,Neha Das,neha.das568@hotmail.com,9850460202,2026-08-04,67366.46,INR,PAID,STORE184,NEHA DAS,neha.das568@hotmail.com,9850460202
TX0013997,INV0013997,CUST009968,Neha Gupta,neha.gupta674@outlook.com,9565032231,2026-08-12,83172.76,INR,PAID,STORE174,NEHA GUPTA,neha.gupta674@outlook.com,9565032231
TX0013998,INV0013998,CUST003253,Aditya Reddy,aditya.reddy976@gmail.com,9410235256,2026-08-28,35934.55,INR,PAID,STORE181,ADITYA REDDY,aditya.reddy976@gmail.com,9410235256
TX0013999,INV0013999,CUST009534,Vikram Kapoor,vikram.kapoor588@gmail.com,9478363628,2026-08-19,17906.82,INR,PENDING,STORE016,VIKRAM KAPOOR,vikram.kapoor588@gmail.com,9478363628
TX0014000,INV0014000,CUST001542,Vikram Mehta,vikram.mehta223@hotmail.com,9335160953,2026-08-13,48420.25,INR,PENDING,STORE074,VIKRAM MEHTA,vikram.mehta223@hotmail.com,9335160953
TX0014001,INV0014001,CUST005567,Aditya Reddy,aditya.reddy239@outlook.com,9752464953,2026-08-03,10908.23,INR,PAID,STORE122,ADITYA REDDY,aditya.reddy239@outlook.com,9752464953
TX0014002,INV0014002,CUST009590,Kavya Gupta,kavya.gupta149@hotmail.com,9301956232,2026-08-04,35799.52,INR,PAID,STORE194,KAVYA GUPTA,kavya.gupta149@hotmail.com,9301956232
TX0014003,INV0014003,CUST005704,Ananya Joshi,ananya.joshi440@hotmail.com,9758406765,2026-08-09,56032.91,INR,PAID,STORE208,ANANYA JOSHI,ananya.joshi440@hotmail.com,9758406765
TX0014004,INV0014004,CUST006456,Rahul Gupta,rahul.gupta90@yahoo.com,9204402320,2026-08-10,42251.82,INR,PAID,STORE221,RAHUL GUPTA,rahul.gupta90@yahoo.com,9204402320
TX0014005,INV0014005,CUST004122,Amit Nair,amit.nair778@hotmail.com,9223545297,2026-08-30,1344.1,INR,PAID,STORE221,AMIT NAIR,amit.nair778@hotmail.com,9223545297
TX0014006,INV0014006,CUST003615,Neha Iyer,neha.iyer185@outlook.com,9391720032,2026-08-20,32562.65,INR,PAID,STORE219,NEHA IYER,neha.iyer185@outlook.com,9391720032
TX0014007,INV0014007,CUST009439,Vikram Mehta,vikram.mehta992@gmail.com,9846801989,2026-08-14,112173.26,INR,PENDING,STORE190,VIKRAM MEHTA,vikram.mehta992@gmail.com,9846801989
TX0014008,INV0014008,CUST004983,Rahul Iyer,rahul.iyer674@outlook.com,9159278428,2026-08-30,31492.14,INR,PAID,STORE030,RAHUL IYER,rahul.iyer674@outlook.com,9159278428
TX0014009,INV0014009,CUST007603,Pooja Nair,pooja.nair960@gmail.com,9176942226,2026-08-16,40154.79,INR,PAID,STORE009,POOJA NAIR,pooja.nair960@gmail.com,9176942226
TX0014010,INV0014010,CUST005441,Pooja Sharma,pooja.sharma395@yahoo.com,9043840467,2026-08-28,90915.52,INR,PAID,STORE246,POOJA SHARMA,pooja.sharma395@yahoo.com,9043840467
TX0014011,INV0014011,CUST007501,Sneha Mishra,sneha.mishra561@gmail.com,9027430376,2026-08-10,5635.82,INR,PAID,STORE132,SNEHA MISHRA,sneha.mishra561@gmail.com,9027430376
TX0014012,INV0014012,CUST008011,Karan Verma,karan.verma14@gmail.com,9178443711,2026-08-23,87274.97,INR,PENDING,STORE216,KARAN VERMA,karan.verma14@gmail.com,9178443711
TX0014013,INV0014013,CUST009478,Karan Patel,karan.patel515@hotmail.com,9638208970,2026-08-24,90698.53,INR,PENDING,STORE234,KARAN PATEL,karan.patel515@hotmail.com,9638208970
TX0014014,INV0014014,CUST003757,Aditya Nair,aditya.nair246@hotmail.com,9107246304,2026-08-16,11600.1,INR,PAID,STORE177,ADITYA NAIR,aditya.nair246@hotmail.com,9107246304
TX0014015,INV0014015,CUST007412,Karan Mishra,karan.mishra556@gmail.com,9995905807,2026-08-21,39086.3,INR,PAID,STORE036,KARAN MISHRA,karan.mishra556@gmail.com,9995905807
TX0014016,INV0014016,CUST002746,Priya Gupta,priya.gupta890@yahoo.com,9889704025,2026-08-30,102249.75,INR,PAID,STORE099,PRIYA GUPTA,priya.gupta890@yahoo.com,9889704025
