customer_id,customer_name,exception_count,financial_exposure
CUST007977,Rohan Kapoor,2,0.0
CUST007983,Priya Nair,2,0.0
CUST008034,Vikram Sharma,2,0.0
CUST008100,Meera Mishra,2,0.0
CUST008114,Arjun Mishra,2,0.0
CUST008121,Meera Iyer,2,0.0
CUST008133,Nikhil Gupta,2,0.0
CUST008138,Amit Kapoor,2,0.0
CUST008170,Kavya Joshi,2,0.0
CUST008184,Arjun Mehta,2,0.0
CUST008210,Pooja Sharma,2,0.0
CUST008244,Aditya Sharma,2,0.0
CUST008349,Rahul Das,2,0.0
CUST008367,Meera Kumar,2,0.0
CUST008371,Vikram Kumar,2,0.0
CUST008373,Sneha Mishra,2,0.0
CUST008374,Amit Nair,2,0.0
CUST008398,Arjun Mishra,2,0.0
CUST008458,Meera Verma,2,0.0
CUST008505,Pooja Reddy,2,0.0
CUST008511,Nikhil Kumar,2,0.0
CUST008542,Aditya Iyer,2,0.0
CUST008554,Rahul Reddy,2,0.0
CUST008588,Rohan Sharma,2,0.0
CUST008615,Karan Kapoor,2,0.0
CUST008617,Meera Reddy,2,0.0
CUST008621,Rohan Iyer,2,0.0
CUST008686,Meera Singh,2,0.0
CUST008703,Aditya Das,2,0.0
CUST008733,Kavya Iyer,2,0.0
CUST008789,Pooja Patel,2,0.0
CUST008810,Aditya Rao,2,0.0
CUST008812,Nikhil Patel,2,0.0
CUST008941,Arjun Patel,2,0.0
CUST008971,Ananya Reddy,2,0.0
CUST008980,Amit Kapoor,2,0.0
CUST009005,Arjun Joshi,2,0.0
CUST009041,Arjun Verma,2,0.0
CUST009051,Rohan Kapoor,2,0.0
CUST009068,Neha Kapoor,2,0.0
CUST009087,Nikhil Das,2,0.0
CUST009089,Ananya Sharma,2,0.0
CUST009090,Rohan Das,2,0.0
CUST009093,Pooja Kumar,2,0.0
CUST009114,Sneha Joshi,2,0.0
CUST009150,Arjun Rao,2,0.0
CUST009158,Neha Singh,2,0.0
CUST009200,Amit Iyer,2,0.0
CUST009257,Rahul Kapoor,2,0.0
CUST009274,Vikram Joshi,2,0.0
CUST009280,Karan Mehta,2,0.0
CUST009287,Ananya Reddy,2,0.0
CUST009315,Kavya Verma,2,0.0
CUST009339,Rohan Sharma,2,0.0
CUST009378,Meera Reddy,2,0.0
CUST009403,Ananya Gupta,2,0.0
CUST009414,Nikhil Sharma,2,0.0
CUST009474,Sneha Nair,2,0.0
CUST009493,Neha Joshi,2,0.0
CUST009537,Kavya Sharma,2,0.0
CUST009637,Karan Iyer,2,0.0
CUST009667,Vikram Nair,2,0.0
CUST009689,Nikhil Sharma,2,0.0
CUST009694,Karan Reddy,2,0.0
CUST009707,Arjun Verma,2,0.0
CUST009755,Aditya Kapoor,2,0.0
CUST009815,Aditya Kapoor,2,0.0
CUST009830,Neha Reddy,2,0.0
CUST009835,Neha Rao,2,0.0
CUST009838,Arjun Das,2,0.0
CUST009867,Pooja Iyer,2,0.0
CUST009868,Vikram Gupta,2,0.0
CUST009877,Neha Singh,2,0.0
CUST009884,Rohan Sharma,2,0.0
CUST009889,Priya Kapoor,2,0.0
CUST009911,Nikhil Singh,2,0.0
CUST009915,Meera Rao,2,0.0
CUST009916,Pooja Sharma,2,0.0
CUST009939,Karan Iyer,2,0.0
CUST009998,Rahul Das,2,0.0
CUST003554,Rohan Verma,1,61245.67
CUST003553,Kavya Kapoor,1,61245.43
CUST000003,Neha Mishra,1,59133.25
CUST000632,Rohan Rao,1,57909.68
CUST006670,Rohan Singh,1,57710.08
CUST002262,Aditya Joshi,1,57116.82
CUST006593,Sneha Sharma,1,55535.59
CUST009334,Arjun Verma,1,55468.17
CUST007922,Sneha Nair,1,54202.6
CUST003756,Kavya Das,1,52531.81
CUST003897,Aditya Reddy,1,52498.06
CUST003835,Karan Rao,1,51099.16
CUST001152,Karan Singh,1,50107.42
CUST000734,Karan Kumar,1,49277.27
CUST003180,Karan Mehta,1,48876.76
CUST000533,Pooja Singh,1,48659.49
CUST006375,Vikram Mehta,1,48456.3
CUST001710,Nikhil Verma,1,48203.19
CUST002076,Meera Mishra,1,47937.82
CUST007348,Kavya Reddy,1,47778.35
CUST001983,Meera Mehta,1,47678.62
CUST008300,Rahul Rao,1,47386.73
CUST008515,Pooja Mehta,1,47093.63
CUST005801,Pooja Reddy,1,46057.33
CUST009059,Neha Sharma,1,45900.81
CUST000013,Rohan Singh,1,45613.44
CUST006462,Meera Sharma,1,45613.15
CUST003639,Ananya Reddy,1,45289.88
CUST008750,Meera Reddy,1,44904.97
CUST001002,Vikram Kumar,1,44858.72
CUST002689,Ananya Iyer,1,44752.88
CUST009766,Priya Patel,1,44540.12
CUST006300,Meera Rao,1,44262.71
CUST002807,Amit Das,1,44261.81
CUST008296,Sneha Mehta,1,44111.63
CUST002816,Kavya Rao,1,43968.53
CUST007129,Neha Gupta,1,43944.38
CUST008161,Ananya Das,1,43848.25
CUST008311,Karan Verma,1,43816.65
CUST004750,Priya Iyer,1,43507.75
CUST002101,Kavya Rao,1,43310.51
CUST002742,Priya Mehta,1,43091.21
CUST007141,Meera Sharma,1,43033.94
CUST004538,Pooja Kumar,1,43017.34
CUST005840,Pooja Nair,1,42434.09
CUST001697,Vikram Singh,1,42364.94
CUST004784,Nikhil Rao,1,42337.57
CUST000268,Vikram Verma,1,42322.84
CUST000217,Amit Nair,1,42322.32
CUST008958,Karan Reddy,1,42024.5
CUST001555,Rahul Singh,1,42016.95
CUST008926,Priya Reddy,1,41865.45
CUST004118,Pooja Iyer,1,41863.53
CUST003815,Arjun Verma,1,41624.77
CUST007260,Rohan Verma,1,40775.92
CUST007435,Vikram Mishra,1,40638.33
CUST007191,Arjun Iyer,1,40559.34
CUST001585,Meera Reddy,1,40492.11
CUST008437,Priya Singh,1,40119.77
CUST002544,Meera Das,1,40035.17
CUST001644,Arjun Das,1,39998.08
CUST005470,Priya Iyer,1,39966.15
CUST003328,Karan Mehta,1,39693.87
CUST002508,Rohan Mehta,1,39052.59
CUST002205,Rohan Nair,1,38857.1
CUST004966,Nikhil Kumar,1,38526.97
CUST007148,Pooja Joshi,1,38448.28
CUST004134,Meera Mehta,1,38410.33
CUST005133,Rohan Nair,1,38327.85
CUST005959,Pooja Joshi,1,38323.97
CUST004472,Amit Rao,1,38059.36
CUST003241,Meera Gupta,1,38008.18
CUST005734,Pooja Sharma,1,37616.71
CUST008627,Nikhil Kapoor,1,37561.71
CUST004863,Karan Sharma,1,37504.01
CUST002754,Meera Singh,1,37434.18
CUST003986,Sneha Mehta,1,37297.75
CUST003132,Neha Das,1,37262.15
CUST001254,Meera Das,1,37024.72
CUST006819,Meera Das,1,36917.6
CUST002085,Ananya Rao,1,36807.88
CUST007258,Nikhil Kapoor,1,36651.75
CUST005505,Aditya Verma,1,36427.97
CUST006585,Neha Gupta,1,36412.83
CUST000714,Sneha Mishra,1,36287.34
CUST004708,Aditya Mehta,1,36091.5
CUST006403,Neha Das,1,35435.8
CUST008153,Arjun Das,1,35098.18
CUST004857,Arjun Nair,1,35020.83
CUST001311,Karan Nair,1,35019.49
CUST002793,Karan Joshi,1,34696.37
CUST008434,Kavya Gupta,1,34615.99
CUST000331,Kavya Gupta,1,34345.22
CUST002129,Ananya Rao,1,34263.04
CUST006798,Meera Singh,1,34169.45
CUST002789,Arjun Singh,1,33796.27
CUST007103,Meera Mehta,1,33688.24
CUST009874,Ananya Reddy,1,33269.43
CUST001848,Rohan Iyer,1,33175.12
CUST007670,Ananya Kapoor,1,33073.0
CUST002700,Pooja Mehta,1,32962.66
CUST002020,Karan Joshi,1,32951.64
CUST004752,Karan Verma,1,32929.29
CUST004272,Arjun Verma,1,32925.74
CUST006629,Arjun Reddy,1,32897.09
CUST001996,Meera Rao,1,32878.88
CUST006673,Arjun Verma,1,32817.51
CUST003709,Aditya Gupta,1,32615.14
CUST007702,Nikhil Joshi,1,32559.26
CUST007004,Meera Gupta,1,32517.08
CUST004148,Nikhil Kapoor,1,32451.43
CUST001830,Priya Joshi,1,32399.55
CUST009412,Sneha Reddy,1,32336.72
CUST007359,Arjun Joshi,1,32236.83
CUST002645,Sneha Gupta,1,32170.91
CUST000753,Meera Kapoor,1,31981.7
CUST004313,Kavya Verma,1,31840.23
CUST009113,Karan Singh,1,31742.13
CUST001786,Nikhil Gupta,1,31719.07
CUST002155,Pooja Iyer,1,31638.21
CUST007539,Rohan Verma,1,31621.23
CUST005526,Ananya Verma,1,31551.81
CUST007757,Pooja Patel,1,31546.34
CUST000259,Pooja Das,1,31464.94
CUST006216,Kavya Joshi,1,31456.58
CUST000570,Aditya Das,1,31451.3
CUST004792,Arjun Reddy,1,31350.34
CUST007053,Rahul Kumar,1,31285.64
CUST006835,Priya Singh,1,31215.89
CUST006250,Meera Reddy,1,31209.45
CUST005663,Pooja Joshi,1,31121.15
CUST007411,Priya Reddy,1,31056.82
CUST003114,Arjun Mishra,1,30981.43
CUST006674,Pooja Verma,1,30716.19
CUST008546,Priya Nair,1,30159.15
CUST008788,Priya Singh,1,30021.18
CUST005431,Kavya Reddy,1,30015.83
CUST002026,Sneha Reddy,1,30008.85
CUST005977,Priya Kapoor,1,29874.84
CUST007120,Aditya Kapoor,1,29747.91
CUST000159,Meera Rao,1,29732.84
CUST004512,Ananya Nair,1,29614.5
CUST003906,Arjun Mishra,1,29303.63
CUST004057,Rahul Kapoor,1,29281.09
CUST002634,Pooja Singh,1,29162.85
CUST006533,Sneha Verma,1,29132.64
CUST009973,Sneha Kapoor,1,29128.64
CUST000480,Priya Reddy,1,29042.25
CUST004532,Arjun Kumar,1,28899.01
CUST004422,Vikram Verma,1,28782.06
CUST007494,Vikram Verma,1,28513.88
CUST002584,Arjun Mishra,1,28434.86
CUST000738,Neha Iyer,1,28386.95
CUST001731,Amit Mehta,1,28372.75
CUST007456,Pooja Mehta,1,28347.67
CUST001814,Sneha Kumar,1,28127.94
CUST003226,Karan Gupta,1,28084.67
CUST001534,Amit Iyer,1,28069.03
CUST004653,Neha Joshi,1,27955.89
CUST000791,Vikram Mishra,1,27662.39
CUST004821,Rahul Iyer,1,27563.11
CUST002977,Amit Das,1,27537.09
CUST003003,Karan Singh,1,27497.38
CUST006866,Nikhil Kumar,1,27452.43
CUST002552,Karan Nair,1,27434.27
CUST005412,Nikhil Reddy,1,27369.85
CUST003801,Arjun Reddy,1,27119.25
CUST008208,Neha Reddy,1,27103.78
CUST009822,Karan Singh,1,27038.76
CUST002528,Pooja Mehta,1,26912.03
CUST003127,Aditya Iyer,1,26873.67
CUST004802,Pooja Patel,1,26792.88
CUST006232,Karan Rao,1,26769.68
CUST009210,Sneha Iyer,1,26747.85
CUST001107,Nikhil Nair,1,26718.45
CUST002038,Rohan Reddy,1,26599.43
CUST007852,Priya Joshi,1,26533.62
CUST002941,Ananya Gupta,1,26464.85
CUST004911,Karan Singh,1,26289.56
CUST009562,Rahul Nair,1,26228.53
CUST009463,Priya Verma,1,26033.65
CUST002395,Pooja Nair,1,26025.43
CUST002864,Aditya Nair,1,26018.78
CUST007405,Rohan Mishra,1,25896.38
CUST005073,Sneha Kapoor,1,25835.13
CUST000353,Amit Rao,1,25771.4
CUST004990,Aditya Patel,1,25585.33
CUST009687,Ananya Nair,1,25572.8
CUST002490,Nikhil Rao,1,25570.4
CUST006472,Aditya Mishra,1,25483.74
CUST008734,Pooja Kumar,1,25443.46
CUST007734,Sneha Rao,1,25383.7
CUST001766,Rahul Sharma,1,25226.1
CUST006721,Ananya Das,1,25213.63
CUST008753,Neha Mishra,1,25173.26
CUST005188,Pooja Verma,1,25014.59
CUST004044,Pooja Mishra,1,25003.37
CUST009887,Arjun Gupta,1,24932.55
CUST009333,Kavya Rao,1,24816.54
CUST005171,Neha Rao,1,24675.84
CUST002119,Vikram Singh,1,24659.8
CUST001193,Aditya Nair,1,24615.69
CUST008648,Neha Kapoor,1,24577.03
CUST004103,Meera Reddy,1,24522.14
CUST005881,Ananya Kapoor,1,24488.0
CUST004636,Meera Mishra,1,24431.4
CUST004980,Meera Gupta,1,24430.3
CUST003018,Kavya Reddy,1,24425.57
CUST008188,Arjun Kumar,1,24420.86
CUST001461,Meera Reddy,1,24316.25
CUST002274,Amit Rao,1,24259.88
CUST005925,Arjun Sharma,1,24242.73
CUST008136,Ananya Rao,1,24224.75
CUST002483,Meera Nair,1,24205.07
CUST000194,Priya Kumar,1,24175.91
CUST000498,Sneha Sharma,1,24082.48
CUST000946,Rohan Gupta,1,23978.94
CUST008571,Nikhil Sharma,1,23915.7
CUST001276,Nikhil Singh,1,23878.96
CUST004366,Sneha Gupta,1,23819.95
CUST000338,Amit Reddy,1,23789.02
CUST007281,Pooja Mehta,1,23649.2
CUST003149,Nikhil Patel,1,23620.39
CUST007216,Vikram Sharma,1,23609.49
CUST008475,Sneha Mehta,1,23591.61
CUST004612,Meera Kapoor,1,23525.51
CUST008871,Meera Nair,1,23525.16
CUST004253,Neha Verma,1,23512.75
CUST008036,Priya Das,1,23439.35
CUST008920,Rahul Das,1,23404.11
CUST004226,Kavya Mishra,1,23395.65
CUST008154,Karan Rao,1,23389.7
CUST001102,Rahul Singh,1,23384.61
CUST009979,Neha Nair,1,23237.11
CUST009358,Arjun Verma,1,23191.94
CUST002580,Amit Rao,1,23171.5
CUST005045,Neha Mishra,1,23131.23
CUST007501,Sneha Mishra,1,23002.32
CUST009575,Pooja Gupta,1,22978.18
CUST006358,Arjun Sharma,1,22975.02
CUST009169,Sneha Sharma,1,22896.17
CUST009349,Ananya Das,1,22895.76
CUST002978,Karan Singh,1,22720.05
CUST002064,Aditya Kapoor,1,22701.76
CUST000190,Ananya Kapoor,1,22663.5
CUST001263,Amit Reddy,1,22622.27
CUST004925,Rahul Mishra,1,22612.55
CUST005017,Nikhil Joshi,1,22586.3
CUST009739,Priya Sharma,1,22574.8
CUST004928,Amit Rao,1,22554.19
CUST005736,Ananya Reddy,1,22497.66
CUST003891,Karan Patel,1,22340.96
CUST000815,Sneha Mehta,1,22275.93
CUST006624,Neha Gupta,1,22271.74
CUST008601,Nikhil Iyer,1,22216.51
CUST003490,Nikhil Joshi,1,22171.77
CUST009904,Arjun Rao,1,22165.49
CUST002315,Meera Gupta,1,22153.8
CUST007676,Priya Das,1,22124.0
CUST004283,Priya Kapoor,1,22005.16
CUST006028,Meera Joshi,1,21997.16
CUST003913,Meera Das,1,21976.15
CUST005669,Ananya Mishra,1,21972.57
CUST004624,Amit Kumar,1,21968.41
CUST003684,Arjun Sharma,1,21946.0
CUST001566,Aditya Gupta,1,21931.67
CUST008963,Arjun Iyer,1,21891.09
CUST000356,Arjun Kapoor,1,21879.03
CUST007264,Sneha Joshi,1,21820.01
CUST004185,Ananya Sharma,1,21817.05
CUST000398,Karan Verma,1,21744.84
CUST000904,Meera Iyer,1,21725.97
CUST000529,Aditya Reddy,1,21660.73
CUST003442,Amit Verma,1,21658.73
CUST001328,Sneha Patel,1,21634.87
CUST001161,Rahul Rao,1,21589.75
CUST004265,Pooja Das,1,21466.98
CUST006937,Nikhil Patel,1,21426.89
CUST008688,Nikhil Reddy,1,21382.04
CUST005054,Arjun Kumar,1,21322.61
CUST005601,Nikhil Verma,1,21252.69
CUST000575,Karan Kumar,1,21211.27
CUST000699,Sneha Sharma,1,20906.43
CUST009124,Ananya Kumar,1,20872.4
CUST002216,Pooja Nair,1,20828.36
CUST007469,Amit Rao,1,20818.98
CUST002882,Meera Kumar,1,20756.43
CUST008776,Meera Sharma,1,20745.08
CUST006460,Ananya Kumar,1,20744.71
CUST005384,Amit Rao,1,20691.7
CUST006380,Rahul Patel,1,20677.48
CUST001821,Rahul Gupta,1,20641.96
CUST001285,Aditya Singh,1,20625.6
CUST000744,Kavya Mishra,1,20612.71
CUST007943,Kavya Iyer,1,20527.93
CUST009070,Ananya Mishra,1,20440.23
CUST005680,Ananya Kapoor,1,20394.75
CUST006488,Neha Mehta,1,20382.07
CUST006107,Kavya Mehta,1,20334.09
CUST009355,Rahul Singh,1,20270.13
CUST006719,Vikram Rao,1,20241.51
CUST001765,Amit Kumar,1,20236.54
CUST002889,Sneha Patel,1,20208.14
CUST002260,Nikhil Gupta,1,20205.13
CUST005183,Rohan Kumar,1,20195.36
CUST003064,Amit Das,1,20180.96
CUST009324,Nikhil Singh,1,20124.19
CUST001103,Rahul Das,1,20081.92
CUST007476,Kavya Patel,1,20076.88
CUST007043,Aditya Verma,1,19993.32
CUST001592,Amit Kumar,1,19988.44
CUST004769,Aditya Kapoor,1,19860.92
CUST005105,Aditya Kapoor,1,19850.53
CUST002642,Karan Joshi,1,19848.55
CUST000886,Meera Mishra,1,19831.09
CUST005414,Vikram Das,1,19807.48
CUST000148,Arjun Verma,1,19712.28
CUST009823,Pooja Joshi,1,19688.39
CUST006659,Kavya Patel,1,19673.85
CUST001794,Nikhil Singh,1,19664.76
CUST005389,Aditya Kapoor,1,19634.8
CUST008406,Pooja Kumar,1,19625.59
CUST001803,Aditya Kapoor,1,19588.94
CUST002924,Ananya Mehta,1,19567.16
CUST009343,Neha Rao,1,19534.98
CUST002648,Rahul Gupta,1,19528.11
CUST007833,Nikhil Rao,1,19503.16
CUST006931,Kavya Joshi,1,19396.95
CUST009225,Priya Mishra,1,19385.23
CUST008997,Aditya Kumar,1,19293.74
CUST005913,Neha Singh,1,19286.72
CUST002621,Ananya Kumar,1,19201.59
CUST009455,Meera Joshi,1,19192.16
CUST000189,Nikhil Mishra,1,19173.96
CUST008062,Arjun Iyer,1,19090.14
CUST007780,Nikhil Patel,1,19046.38
CUST005570,Sneha Mehta,1,19009.96
CUST007976,Kavya Reddy,1,18997.53
CUST006535,Arjun Joshi,1,18976.62
CUST008967,Pooja Kumar,1,18955.74
CUST004206,Neha Iyer,1,18950.73
CUST005610,Meera Joshi,1,18946.38
CUST000378,Karan Joshi,1,18934.48
CUST005452,Karan Mehta,1,18914.08
CUST003131,Rohan Mehta,1,18796.29
CUST002838,Pooja Reddy,1,18791.54
CUST009446,Rohan Mishra,1,18776.24
CUST007065,Aditya Patel,1,18758.26
CUST005429,Amit Kapoor,1,18745.62
CUST005974,Amit Rao,1,18724.6
CUST009020,Pooja Gupta,1,18708.72
CUST003277,Priya Rao,1,18648.48
CUST007266,Vikram Joshi,1,18645.7
CUST001834,Ananya Mehta,1,18582.13
CUST005854,Neha Gupta,1,18441.89
CUST009054,Aditya Gupta,1,18359.44
CUST002717,Pooja Mishra,1,18356.66
CUST000789,Vikram Sharma,1,18314.44
CUST008968,Pooja Mehta,1,18308.93
CUST005230,Rahul Das,1,18243.13
CUST004858,Priya Rao,1,18235.1
CUST003695,Ananya Das,1,18127.05
CUST009009,Nikhil Verma,1,18049.64
CUST000782,Sneha Verma,1,18009.64
CUST000992,Karan Mishra,1,17964.54
CUST009102,Karan Rao,1,17961.21
CUST003217,Sneha Mehta,1,17909.62
CUST005706,Vikram Kumar,1,17796.6
CUST007970,Rohan Iyer,1,17759.55
CUST003288,Aditya Joshi,1,17696.33
CUST001315,Amit Singh,1,17691.96
CUST005676,Karan Joshi,1,17638.48
CUST006893,Aditya Kapoor,1,17556.89
CUST000422,Rohan Patel,1,17518.62
CUST002314,Rohan Verma,1,17455.03
CUST007553,Meera Das,1,17353.69
CUST005059,Sneha Reddy,1,17258.44
CUST003286,Arjun Mishra,1,17249.0
CUST004391,Neha Iyer,1,17241.75
CUST002727,Pooja Iyer,1,17239.51
CUST007311,Pooja Nair,1,17220.48
CUST009885,Rahul Kapoor,1,17210.4
CUST006400,Priya Iyer,1,17206.85
CUST009724,Meera Gupta,1,17143.85
CUST001191,Ananya Reddy,1,17138.59
CUST008091,Ananya Reddy,1,17078.71
CUST007131,Meera Verma,1,17055.47
CUST007096,Nikhil Singh,1,17007.31
CUST003347,Karan Verma,1,16922.75
CUST008299,Arjun Rao,1,16908.28
CUST002574,Arjun Singh,1,16858.86
CUST000488,Kavya Mehta,1,16847.57
CUST008890,Arjun Reddy,1,16796.89
CUST007105,Karan Patel,1,16782.75
CUST009331,Rohan Patel,1,16738.68
CUST000708,Karan Gupta,1,16656.36
CUST004906,Pooja Rao,1,16595.65
CUST007209,Arjun Patel,1,16507.08
CUST002115,Nikhil Kapoor,1,16477.23
CUST003166,Kavya Verma,1,16449.24
CUST006097,Kavya Gupta,1,16271.59
CUST001303,Meera Rao,1,16237.78
CUST003560,Kavya Sharma,1,16226.9
CUST009966,Ananya Mehta,1,16221.2
CUST005497,Arjun Kapoor,1,16192.48
CUST002271,Pooja Joshi,1,16188.4
CUST007785,Ananya Verma,1,16181.7
CUST007114,Kavya Iyer,1,16174.02
CUST009682,Aditya Patel,1,16143.26
CUST000906,Vikram Mishra,1,16114.27
CUST007116,Karan Reddy,1,16105.26
CUST002533,Nikhil Mishra,1,16076.75
CUST005087,Vikram Nair,1,16072.54
CUST003915,Arjun Rao,1,16042.51
CUST007477,Rahul Verma,1,15960.71
CUST002043,Sneha Patel,1,15958.85
CUST001637,Priya Sharma,1,15850.79
CUST005653,Nikhil Gupta,1,15745.42
CUST002292,Amit Mehta,1,15692.79
CUST004179,Arjun Iyer,1,15667.82
CUST008647,Ananya Gupta,1,15657.13
CUST000565,Rahul Joshi,1,15605.3
CUST005024,Kavya Sharma,1,15590.05
CUST005882,Amit Singh,1,15480.12
CUST003825,Sneha Reddy,1,15456.0
CUST005780,Karan Mehta,1,15435.87
CUST007752,Rahul Patel,1,15372.08
CUST005564,Priya Kumar,1,15354.5
CUST003488,Meera Nair,1,15353.6
CUST008802,Priya Kumar,1,15338.29
CUST007623,Karan Nair,1,15336.36
CUST008134,Vikram Mishra,1,15288.71
CUST001844,Arjun Singh,1,15281.95
CUST008451,Arjun Sharma,1,15233.9
CUST009267,Sneha Nair,1,15232.24
CUST009145,Rahul Joshi,1,15226.47
CUST002285,Rahul Sharma,1,15166.29
CUST005631,Ananya Sharma,1,15139.52
CUST008884,Nikhil Mishra,1,15116.79
CUST008815,Rohan Joshi,1,15106.87
CUST006793,Sneha Iyer,1,15090.99
CUST002506,Pooja Kapoor,1,15085.12
CUST004257,Rahul Patel,1,15045.56
CUST007795,Priya Sharma,1,14993.73
CUST006737,Ananya Gupta,1,14867.6
CUST008410,Kavya Rao,1,14854.4
CUST006693,Neha Verma,1,14828.49
CUST003507,Arjun Iyer,1,14799.56
CUST001277,Vikram Rao,1,14784.1
CUST007887,Pooja Kumar,1,14770.71
CUST004308,Arjun Reddy,1,14720.01
CUST004127,Rohan Iyer,1,14710.99
CUST003402,Karan Nair,1,14664.79
CUST007409,Rohan Sharma,1,14635.83
CUST007426,Kavya Mehta,1,14554.42
CUST009073,Nikhil Reddy,1,14533.75
CUST008126,Kavya Gupta,1,14524.8
CUST007263,Neha Mehta,1,14522.4
CUST009139,Rohan Joshi,1,14520.95
CUST000637,Pooja Singh,1,14490.08
CUST000555,Pooja Mehta,1,14480.17
CUST008653,Nikhil Joshi,1,14395.33
CUST006455,Sneha Kapoor,1,14377.83
CUST001023,Kavya Gupta,1,14350.59
CUST004510,Rohan Das,1,14289.28
CUST003261,Ananya Kumar,1,14282.44
CUST003785,Priya Das,1,14277.12
CUST006727,Aditya Gupta,1,14275.47
CUST003869,Sneha Verma,1,14262.24
CUST008682,Ananya Mishra,1,14257.93
CUST000332,Rohan Nair,1,14250.54
CUST006718,Nikhil Nair,1,14206.0
CUST006584,Amit Gupta,1,14116.19
CUST004731,Sneha Patel,1,14064.85
CUST008317,Priya Reddy,1,14052.3
CUST001256,Amit Reddy,1,14050.97
CUST006092,Karan Iyer,1,14038.73
CUST007326,Neha Das,1,14032.67
CUST006376,Meera Rao,1,13989.83
CUST005815,Meera Mehta,1,13944.78
CUST003856,Priya Singh,1,13944.7
CUST009047,Vikram Patel,1,13940.89
CUST006742,Sneha Mishra,1,13926.24
CUST000841,Arjun Reddy,1,13918.58
CUST002662,Arjun Joshi,1,13918.08
CUST008994,Amit Reddy,1,13908.93
CUST001059,Rahul Sharma,1,13908.41
CUST000768,Arjun Mishra,1,13886.52
CUST004343,Neha Gupta,1,13877.31
CUST009140,Nikhil Reddy,1,13753.51
CUST000223,Nikhil Mehta,1,13736.93
CUST009564,Arjun Verma,1,13728.3
CUST008271,Pooja Kumar,1,13691.59
CUST000584,Nikhil Verma,1,13682.18
CUST003871,Sneha Sharma,1,13664.68
CUST002952,Nikhil Verma,1,13580.41
CUST009350,Amit Rao,1,13544.32
CUST008426,Rahul Patel,1,13483.39
CUST006642,Karan Rao,1,13390.96
CUST004378,Amit Reddy,1,13382.95
CUST007515,Kavya Rao,1,13281.07
CUST002859,Nikhil Sharma,1,13229.26
CUST004987,Priya Iyer,1,13161.8
CUST007331,Vikram Joshi,1,13122.32
CUST001038,Ananya Sharma,1,13067.15
CUST004958,Nikhil Reddy,1,13025.59
CUST001903,Rahul Das,1,12972.08
CUST003211,Rahul Mehta,1,12929.04
CUST007321,Priya Mehta,1,12895.63
CUST000456,Sneha Reddy,1,12871.75
CUST002898,Nikhil Das,1,12867.64
CUST007564,Sneha Joshi,1,12845.18
CUST002441,Nikhil Joshi,1,12802.1
CUST004962,Nikhil Patel,1,12746.48
CUST004390,Ananya Gupta,1,12739.44
CUST003196,Ananya Rao,1,12711.53
CUST008901,Karan Reddy,1,12710.54
CUST006941,Aditya Verma,1,12659.54
CUST006292,Karan Das,1,12653.93
CUST000304,Rohan Kumar,1,12649.45
CUST007694,Pooja Verma,1,12643.6
CUST008951,Vikram Das,1,12617.26
CUST002305,Arjun Gupta,1,12593.6
CUST000920,Nikhil Patel,1,12568.89
CUST007992,Neha Patel,1,12566.3
CUST000921,Kavya Patel,1,12536.53
CUST002788,Arjun Rao,1,12503.93
CUST009615,Rohan Gupta,1,12489.21
CUST006830,Amit Verma,1,12489.16
CUST000128,Rahul Verma,1,12488.0
CUST005464,Sneha Kapoor,1,12483.79
CUST007464,Arjun Mishra,1,12468.15
CUST004249,Sneha Joshi,1,12450.45
CUST002168,Ananya Rao,1,12394.52
CUST006909,Ananya Reddy,1,12390.59
CUST001992,Arjun Das,1,12378.52
CUST004332,Pooja Rao,1,12366.25
CUST003854,Priya Iyer,1,12289.9
CUST008558,Arjun Das,1,12234.79
CUST000981,Neha Singh,1,12212.74
CUST000416,Meera Das,1,12209.13
CUST000829,Pooja Reddy,1,12199.48
CUST004674,Priya Das,1,12147.56
CUST000521,Ananya Verma,1,12113.0
CUST009610,Sneha Patel,1,12095.69
CUST006299,Pooja Joshi,1,11865.06
CUST009742,Rahul Kapoor,1,11861.91
CUST007374,Pooja Kumar,1,11806.8
CUST006596,Ananya Mishra,1,11778.92
CUST001082,Nikhil Rao,1,11769.69
CUST008171,Arjun Mishra,1,11764.61
CUST008669,Meera Verma,1,11754.91
CUST005271,Rahul Rao,1,11711.85
CUST005328,Sneha Kumar,1,11693.72
CUST003666,Amit Verma,1,11677.83
CUST006398,Kavya Mishra,1,11643.51
CUST006199,Amit Kumar,1,11583.81
CUST007879,Arjun Patel,1,11562.01
CUST009217,Rohan Nair,1,11555.29
CUST008459,Sneha Mehta,1,11531.68
CUST005810,Priya Kapoor,1,11510.82
CUST000196,Pooja Rao,1,11504.76
CUST006352,Kavya Reddy,1,11477.2
CUST005225,Meera Reddy,1,11476.85
CUST008907,Sneha Gupta,1,11474.3
CUST003172,Ananya Nair,1,11467.99
CUST006478,Kavya Joshi,1,11456.96
CUST007186,Rohan Mehta,1,11455.16
CUST004535,Nikhil Iyer,1,11420.72
CUST002951,Neha Mishra,1,11405.61
CUST007714,Vikram Das,1,11345.85
CUST006464,Pooja Joshi,1,11330.54
CUST003199,Ananya Iyer,1,11312.58
CUST000877,Karan Nair,1,11300.81
CUST005444,Ananya Kapoor,1,11273.53
CUST009304,Kavya Joshi,1,11267.2
CUST006953,Vikram Rao,1,11257.57
